åé,ì˙,éû,ãCâ∑,ê‚ëŒéºìx,êÑíËì˙éÀó ,â∫å¸Ç´ëÂãCï˙éÀ,ìÏñkïó,ìåêºïó,ãCà≥,ç~êÖó ,ïóë¨,ïóå¸,ëæózçÇìx,ëæózï˚à ,ñ@ê¸ñ íºíBì˙éÀó ,êÖïΩñ ìVãÛì˙éÀó ,ñÈä‘ï˙éÀ
7,3,19,21.856236,11.873748,0.189932,1.333155,1.980761,-1.231633,100197.657695,0.000000,2.301310,157.500000,7.278567,294.883793,0.240486,0.159464,0.212848
7,3,20,21.168855,11.719718,0.007169,1.323955,1.694605,-1.335811,100220.992850,0.000000,2.142828,135.000000,-2.202310,304.938120,0.000000,0.007169,0.207689
7,3,21,20.864900,11.836963,0.000000,1.308671,2.117640,-1.601763,100259.923429,0.000000,2.630015,135.000000,-10.523882,316.026886,0.000000,0.000000,0.216656
7,3,22,20.430767,12.241581,0.000000,1.330204,2.268099,-1.654851,100218.253073,0.000000,2.773945,135.000000,-17.225573,328.458203,0.000000,0.000000,0.186134
7,3,23,20.135395,12.499088,0.000000,1.385531,2.268447,-1.632293,100161.648059,0.000000,2.758239,135.000000,-21.789952,342.269622,0.000000,0.000000,0.124714
7,4,0,19.900297,12.660472,0.000000,1.392209,1.954856,-1.515620,100129.632787,0.000000,2.453997,135.000000,-23.832588,249.018422,0.000000,0.000000,0.113199
7,4,1,19.694898,12.771880,0.000000,1.377239,2.018982,-1.514359,100053.937767,0.000000,2.498449,135.000000,-22.969744,12.016961,0.000000,0.000000,0.123953
7,4,2,19.753123,13.128228,0.000000,1.443276,2.340982,-1.332840,99967.815130,0.000000,2.672841,157.500000,-19.375262,26.304733,0.000000,0.000000,0.059110
7,4,3,19.384638,13.027391,0.000000,1.479429,2.047157,-1.440911,99928.168688,0.000000,2.466437,135.000000,-13.444570,39.305745,0.000000,0.000000,0.015411
7,4,4,19.491160,13.132789,0.000000,1.503731,2.569585,-1.213155,99868.154507,0.000000,2.838241,157.500000,-5.693168,50.903994,0.000000,0.000000,-0.006712
7,4,5,19.758471,13.149041,0.000693,1.552866,2.720104,-0.992821,99839.756531,0.000000,2.892985,157.500000,3.387616,61.323243,0.000000,0.000693,-0.050370
7,4,6,19.774560,12.983874,0.077902,1.515355,2.221277,-1.378780,99712.398834,0.573850,2.579829,157.500000,13.389571,70.966966,0.000000,0.077902,-0.012529
7,4,7,19.970432,12.971827,0.203241,1.476628,2.641079,-1.882967,99650.658563,1.906028,3.198984,135.000000,23.982484,80.349589,0.000000,0.203241,0.030222
7,4,8,20.238139,13.100731,0.197182,1.476007,3.537015,-2.127440,99518.103128,1.714728,4.081912,157.500000,34.875418,90.148663,0.000000,0.197182,0.036355
7,4,9,20.264770,13.104796,0.000000,1.487007,3.611820,-2.318508,99289.214654,2.354188,4.224141,157.500000,45.746347,101.423771,0.000000,0.000000,0.025904
7,4,10,21.459403,14.275772,0.061082,1.495329,4.181183,-3.138222,99136.820072,1.463892,5.175601,135.000000,56.088591,116.173636,0.000000,0.061082,0.042372
7,4,11,21.903124,13.839724,0.298362,1.492568,5.301750,-2.384794,98994.211320,1.563619,5.810800,157.500000,64.797778,138.384089,0.000000,0.298362,0.054418
7,4,12,21.534147,13.254087,0.060628,1.496986,4.284956,-0.369028,98829.634472,1.989695,4.284956,180.000000,69.400310,172.304148,0.000000,0.060628,0.042277
7,4,13,21.548355,12.469643,0.045890,1.502736,5.467483,-1.135912,98720.238852,0.808078,5.485990,157.500000,67.298116,209.592017,0.000000,0.045890,0.036823
7,4,14,21.689621,12.621174,0.373055,1.460529,5.650994,-1.485775,98603.405438,0.161262,5.789419,157.500000,59.827652,236.239644,0.000000,0.373055,0.081984
7,4,15,21.638779,12.593602,0.954796,1.406598,4.732467,-1.285645,98642.341851,0.004482,4.864224,157.500000,49.941151,253.322200,0.043810,0.921264,0.134852
7,4,16,22.098515,13.018726,1.034366,1.402820,4.312734,-1.123265,98585.031493,0.000000,4.414301,157.500000,39.199341,265.649168,0.135174,0.948933,0.148268
7,4,17,22.472868,12.992810,0.615635,1.436119,3.307940,-0.762219,98566.415286,0.000000,3.347827,157.500000,28.271304,275.870975,0.055956,0.589132,0.122851
7,4,18,22.462794,12.914074,0.376362,1.450314,2.666917,-0.412064,98737.974781,0.000000,2.666917,180.000000,17.525262,285.323367,0.027755,0.368004,0.108443
7,4,19,21.576033,12.654480,0.148669,1.407204,1.976671,-0.901480,98766.130989,0.000000,2.171187,157.500000,7.253400,294.795805,0.019852,0.146163,0.132934
7,4,20,20.736245,12.457112,0.006928,1.384054,1.274084,-1.145823,98815.778035,0.000000,1.711133,135.000000,-2.235631,304.853609,0.000000,0.006928,0.138605
7,4,21,20.066468,12.626434,0.000000,1.404710,1.286875,-1.230406,98991.360591,0.000000,1.779986,135.000000,-10.567408,315.945922,0.000000,0.000000,0.104116
7,4,22,19.829980,12.472210,0.000000,1.436738,1.339366,-0.768453,99083.031569,0.000000,1.531487,157.500000,-17.280855,328.382974,0.000000,0.000000,0.067225
7,4,23,19.736676,12.270914,0.000000,1.446039,1.223554,-0.376318,99165.239333,0.000000,1.274427,157.500000,-21.857407,342.204473,0.000000,0.000000,0.056010
7,5,0,19.192681,11.889116,0.000000,1.431752,1.128575,-0.244896,99237.789649,0.000000,1.136385,157.500000,-23.917509,248.969448,0.000000,0.000000,0.059169
7,5,1,18.621078,11.657898,0.000000,1.426306,0.505625,0.130715,99262.696209,0.000000,0.517159,202.500000,-23.062067,11.988269,0.000000,0.000000,0.052988
7,5,2,18.106380,11.430069,0.000000,1.390914,-0.145345,-0.305307,99264.134256,0.000000,0.337688,67.500000,-19.470964,26.296019,0.000000,0.000000,0.077969
7,5,3,17.850065,11.111127,0.000000,1.348279,0.143919,-0.749136,99263.644992,0.000000,0.749136,90.000000,-13.540337,39.313803,0.000000,0.000000,0.115441
7,5,4,17.587519,10.860450,0.000000,1.326134,0.076773,-1.114722,99376.893915,0.000000,1.114722,90.000000,-5.787006,50.924940,0.000000,0.000000,0.132311
7,5,5,17.465985,10.801405,0.047803,1.317710,-0.779742,-0.785465,99411.792268,0.000000,1.106768,45.000000,3.296496,61.354023,0.000000,0.047803,0.138298
7,5,6,17.446160,10.594109,0.275154,1.380079,-0.459776,-0.433046,99423.427208,0.000000,0.631320,45.000000,13.301099,71.005778,0.001495,0.274810,0.075531
7,5,7,18.154980,10.383606,0.526326,1.426874,-0.129943,0.105070,99469.454529,0.000000,0.166180,315.000000,23.895980,80.395699,0.023789,0.516690,0.042990
7,5,8,19.136857,10.277998,0.946444,1.407844,0.289086,0.562239,99489.678082,0.000000,0.630069,247.500000,34.789669,90.201894,0.092050,0.893923,0.081938
7,5,9,21.836725,10.300149,1.413187,1.380655,1.117425,-0.451974,99392.134163,0.000000,1.205329,157.500000,45.659504,101.483084,0.277243,1.214903,0.164939
7,5,10,23.620166,10.180377,1.859655,1.397653,1.522819,0.740938,99395.625020,0.000000,1.690446,202.500000,55.998159,116.231647,0.677652,1.297869,0.185659
7,5,11,24.215257,10.104430,2.041107,1.426650,1.940201,2.230579,99373.738670,0.000000,2.949187,225.000000,64.702602,138.406686,0.645618,1.457403,0.169400
7,5,12,25.928155,10.105256,2.260517,1.418379,1.993465,0.817940,99332.915729,0.000000,2.154734,202.500000,69.310623,172.214064,0.405545,1.881126,0.214764
7,5,13,26.435799,10.028648,2.351821,1.411576,2.610711,2.435918,99280.406099,0.000000,3.568505,225.000000,67.234584,209.408177,0.508287,1.883132,0.232684
7,5,14,26.070452,10.167288,2.081178,1.408474,2.227066,2.956233,99252.711753,0.000000,3.665146,225.000000,59.789277,236.063777,0.867823,1.331222,0.227780
7,5,15,25.803196,10.446745,1.735320,1.415520,0.655375,2.374444,99319.003467,0.000000,2.444501,247.500000,49.915754,253.177437,0.487958,1.361984,0.214896
7,5,16,25.411840,10.522623,1.379236,1.422406,1.817832,1.906956,99402.392452,0.000000,2.633822,225.000000,39.178617,265.527572,0.457478,1.090229,0.199490
7,5,17,24.377810,10.758769,0.730833,1.422167,2.032915,1.738974,99456.758974,0.000000,2.667128,225.000000,28.250357,275.764144,0.072820,0.696366,0.177375
7,5,18,23.731756,11.159068,0.414262,1.403243,0.801183,0.723507,99445.293146,0.000000,1.078118,225.000000,17.500794,285.225669,0.036790,0.403199,0.182451
7,5,19,22.578971,11.423909,0.122534,1.398358,0.743961,-0.075636,99483.770716,0.000000,0.743961,180.000000,7.222787,294.703798,0.000000,0.122534,0.162851
7,5,20,21.900289,11.365118,0.005272,1.400573,1.846957,-0.175393,99575.305699,0.022963,1.846957,180.000000,-2.274727,304.765628,0.000000,0.005272,0.146354
7,5,21,21.045300,11.171960,0.000000,1.369555,2.166796,-0.250085,99580.144751,0.136631,2.166796,180.000000,-10.617076,315.862170,0.000000,0.000000,0.159519
7,5,22,20.720390,11.310137,0.000000,1.338110,1.682401,-0.096135,99573.639267,0.014065,1.682401,180.000000,-17.342614,328.305890,0.000000,0.000000,0.184220
7,5,23,20.059440,11.408151,0.000000,1.326087,0.752667,-0.317949,99626.880234,0.042990,0.817048,157.500000,-21.931545,342.138713,0.000000,0.000000,0.182593
7,6,0,19.407689,10.524445,0.000000,1.330833,1.128815,-0.087436,99718.176272,0.005102,1.128815,180.000000,-24.009056,248.921423,0.000000,0.000000,0.164478
7,6,1,18.840242,10.694699,0.000000,1.367018,0.203768,-0.364363,99772.182671,0.325131,0.414607,112.500000,-23.160694,11.962007,0.000000,0.000000,0.116726
7,6,2,18.256949,10.833913,0.000000,1.367917,-0.136078,-0.571679,99747.108313,0.161541,0.580237,67.500000,-19.572423,26.290948,0.000000,0.000000,0.104006
7,6,3,17.963887,10.911609,0.000000,1.350252,-0.803220,-0.170185,99862.906834,0.000000,0.807205,22.500000,-13.641209,39.326351,0.000000,0.000000,0.115759
7,6,4,17.606078,10.862527,0.000000,1.362995,-0.385946,-0.322223,99941.471172,0.003592,0.500751,45.000000,-5.885309,50.950934,0.000000,0.000000,0.095821
7,6,5,17.531574,10.867498,0.045378,1.312127,0.637833,-0.563215,100001.350909,0.000000,0.849269,135.000000,3.201464,61.390272,0.000000,0.045378,0.145195
7,6,6,18.547536,10.987947,0.409676,1.270747,0.333613,-1.009731,100054.834566,0.000000,1.060538,112.500000,13.209144,71.050474,0.476290,0.300841,0.207056
7,6,7,19.962082,10.748421,0.800254,1.299499,-0.241970,-0.393273,100151.422186,0.000000,0.455935,67.500000,23.806275,80.448223,0.289022,0.683592,0.207179
7,6,8,21.321223,10.576388,1.283074,1.337220,-0.702385,-0.151190,100193.746961,0.000000,0.706777,22.500000,34.700811,90.262294,0.376799,1.068566,0.197599
7,6,9,22.881091,10.578267,1.750432,1.349971,-0.642286,-0.754394,100135.620569,0.000000,0.987601,45.000000,45.569389,101.550650,0.696552,1.253025,0.217628
7,6,10,23.973480,10.522466,2.108765,1.368538,-0.717125,-0.513505,100112.315969,0.000000,0.870186,45.000000,55.903894,116.299290,0.856715,1.399320,0.222327
7,6,11,25.255265,10.483151,2.376798,1.377680,-0.799130,-0.329512,100138.768504,0.000000,0.864399,22.500000,64.602444,138.439534,1.183858,1.307356,0.240815
7,6,12,26.730308,10.558028,2.359251,1.404593,-1.319398,-0.045886,100175.003744,0.000000,1.319398,0.000000,69.214517,172.129998,0.481996,1.908625,0.246142
7,6,13,27.385787,10.446809,2.376801,1.428722,-0.644853,-0.557023,100090.920647,0.000000,0.849855,45.000000,67.164326,209.221784,0.531064,1.887361,0.236493
7,6,14,27.847863,10.514737,2.362785,1.433472,0.703957,-1.322475,100057.117524,0.000000,1.491200,112.500000,59.744888,235.881596,1.065522,1.442397,0.242008
7,6,15,26.826428,11.502440,1.819725,1.458569,0.604063,-1.735086,100134.622304,0.000000,1.834176,112.500000,49.884939,253.026287,0.622574,1.343610,0.194284
7,6,16,26.232721,11.640283,1.007786,1.504816,1.141050,-1.858427,100160.308262,0.000000,2.153623,112.500000,39.152749,265.400271,0.085480,0.953815,0.134990
7,6,17,25.367469,11.772149,0.638172,1.505963,1.185527,-1.356608,100237.667843,0.000000,1.797561,135.000000,28.224301,275.652284,0.032780,0.622670,0.114968
7,6,18,24.801240,11.929650,0.465315,1.455613,1.359417,-1.377586,100272.294951,0.000000,1.935353,135.000000,17.471090,285.123516,0.202748,0.404445,0.153054
7,6,19,23.577727,12.139826,0.191623,1.416726,1.332221,-0.928179,100249.583985,0.000000,1.598345,135.000000,7.186698,294.607852,0.292619,0.155015,0.165681
7,6,20,22.616700,11.813490,0.008436,1.383416,1.308414,-0.181131,100363.195953,0.000000,1.308414,180.000000,-2.319618,304.674255,0.000000,0.008436,0.178589
7,6,21,21.747050,11.384523,0.000000,1.350052,1.333380,-0.622787,100479.451726,0.000000,1.470213,157.500000,-10.672895,315.775708,0.000000,0.000000,0.193663
7,6,22,21.033598,10.919121,0.000000,1.320626,1.206237,-0.313920,100487.208771,0.000000,1.234549,157.500000,-17.410847,328.227023,0.000000,0.000000,0.208205
7,6,23,20.318297,10.565550,0.000000,1.280559,0.966695,-0.536382,100565.462779,0.000000,1.098374,157.500000,-22.012350,342.072416,0.000000,0.000000,0.233457
7,7,0,19.734187,10.036557,0.000000,1.259185,1.156552,-0.024754,100572.366195,0.000000,1.156552,180.000000,-24.107195,248.874424,0.000000,0.000000,0.242813
7,7,1,19.561632,9.438311,0.000000,1.245418,1.549964,-0.035119,100538.799603,0.000000,1.549964,180.000000,-23.265578,11.938249,0.000000,0.000000,0.253043
7,7,2,19.164378,9.052054,0.000000,1.232025,1.400068,-0.137735,100551.461718,0.000000,1.400068,180.000000,-19.679579,26.289585,0.000000,0.000000,0.258318
7,7,3,18.868588,9.129540,0.000000,1.232559,1.479986,-0.497440,100600.957222,0.000000,1.557691,157.500000,-13.747118,39.343441,0.000000,0.000000,0.251761
7,7,4,18.587235,9.331323,0.000000,1.221612,1.502370,-0.806012,100572.238024,0.000000,1.696457,157.500000,-5.988005,50.982016,0.000000,0.000000,0.256996
7,7,5,18.475827,9.674528,0.072077,1.208552,1.633621,-0.822944,100665.179717,0.000000,1.824196,157.500000,3.102597,61.432013,0.000000,0.072077,0.267799
7,7,6,19.560095,9.916135,0.475633,1.215907,1.348395,-1.140208,100697.801087,0.000000,1.759708,135.000000,13.113782,71.101066,0.775598,0.299661,0.282523
7,7,7,21.391276,10.033261,0.984660,1.237763,1.526878,-1.681443,100654.678375,0.000000,2.268626,135.000000,23.713439,80.507162,1.185447,0.507918,0.298516
7,7,8,23.357211,9.827189,1.723991,1.257326,1.946891,-1.992227,100617.645777,0.000000,2.785378,135.000000,34.608914,90.329850,1.889229,0.650962,0.320381
7,7,9,25.862277,9.439925,2.430688,1.274837,2.559408,-1.748596,100593.401092,0.000000,3.046219,135.000000,45.476068,101.626440,2.712151,0.497039,0.356868
7,7,10,27.295986,10.022725,2.912017,1.301740,3.769931,-1.679660,100580.266856,0.000000,4.125740,157.500000,55.805858,116.376520,2.896213,0.516449,0.361486
7,7,11,27.788517,9.786182,3.212624,1.321026,4.430773,-1.727160,100552.140003,0.000000,4.754456,157.500000,64.497364,138.482602,2.774182,0.708743,0.353133
7,7,12,28.329117,10.159233,3.192815,1.363997,4.479954,-1.274635,100587.782661,0.000000,4.626719,157.500000,69.112041,172.052133,2.076076,1.253180,0.322224
7,7,13,28.278602,9.544305,2.906461,1.403331,4.215894,-1.500901,100481.202787,0.000000,4.469348,157.500000,67.087338,209.033219,1.814457,1.235166,0.281760
7,7,14,28.130374,9.374298,2.649512,1.402442,3.820714,-1.341236,100507.609683,0.000000,4.043148,157.500000,59.694441,235.693383,1.656319,1.219535,0.279337
7,7,15,27.036739,9.628539,2.468859,1.404832,3.776797,-1.496417,100503.943885,0.000000,4.061960,157.500000,49.848651,252.868931,1.982017,0.953917,0.252661
7,7,16,26.361109,9.874654,1.655938,1.426127,3.363764,-1.229534,100436.276223,0.000000,3.578235,157.500000,39.121684,265.267395,1.057071,0.988959,0.216493
7,7,17,24.937469,10.272799,0.979003,1.421746,2.895383,-1.278509,100449.002888,0.000000,3.164250,157.500000,28.193090,275.535498,0.519918,0.733371,0.189866
7,7,18,23.969022,10.363841,0.612947,1.374439,2.537547,-1.068449,100500.358497,0.000000,2.753265,157.500000,17.436114,285.016996,0.626666,0.425172,0.216331
7,7,19,22.788394,10.649694,0.218137,1.349560,2.391328,-1.157578,100437.848288,0.000000,2.652285,157.500000,7.145104,294.508049,0.574733,0.146650,0.216076
7,7,20,21.991831,11.472949,0.008740,1.327924,2.577447,-1.323208,100458.260287,0.000000,2.887621,157.500000,-2.370324,304.579568,0.000000,0.008740,0.220924
7,7,21,21.777553,12.650923,0.000000,1.364261,1.985982,-1.640049,100471.090942,0.000000,2.563991,135.000000,-10.734872,315.686609,0.000000,0.000000,0.180093
7,7,22,21.316253,13.503997,0.000000,1.472241,3.089059,-1.496174,100442.360726,0.000000,3.426480,157.500000,-17.485548,328.146451,0.000000,0.000000,0.062474
7,7,23,21.259584,13.630441,0.000000,1.548704,2.945671,-0.933275,100429.194374,0.000000,3.078594,157.500000,-22.099802,342.005659,0.000000,0.000000,-0.015170
7,8,0,20.958885,13.679172,0.000000,1.550408,2.433729,-1.247528,100431.394824,0.000000,2.725880,157.500000,-24.211892,248.828523,0.000000,0.000000,-0.023130
7,8,1,20.966371,13.889654,0.000000,1.536345,2.486149,-0.842439,100446.285085,0.000000,2.619290,157.500000,-23.376669,11.917064,0.000000,0.000000,-0.008912
7,8,2,21.135745,13.918372,0.000000,1.488759,2.276741,-1.092387,100399.336056,0.021519,2.521473,157.500000,-19.792370,26.291992,0.000000,0.000000,0.042196
7,8,3,20.073050,12.978209,0.000000,1.436576,1.907026,-1.326530,100452.953460,0.055340,2.286470,135.000000,-13.857993,39.365121,0.000000,0.000000,0.072385
7,8,4,19.962985,12.927785,0.000000,1.464549,2.380419,-1.075680,100320.257927,0.382042,2.610865,157.500000,-6.095017,51.018221,0.000000,0.000000,0.042148
7,8,5,20.005808,12.971745,0.000000,1.516623,2.447778,-0.849830,100308.334140,0.003861,2.586668,157.500000,2.999970,61.479269,0.000000,0.000000,-0.009046
7,8,6,19.903102,12.887957,0.022374,1.480890,1.638933,-0.825153,100422.999614,0.431575,1.829949,157.500000,13.015089,71.157564,0.000000,0.022374,0.024575
7,8,7,19.922619,12.827274,0.210748,1.435155,1.816254,-1.572528,100375.774291,0.240458,2.396231,135.000000,23.617547,80.572513,0.000000,0.210748,0.070712
7,8,8,20.424369,12.611688,0.390399,1.423172,2.317325,-1.806339,100341.504618,0.097815,2.915871,135.000000,34.514046,90.404547,0.000000,0.390399,0.093034
7,8,9,20.457412,12.523298,0.192579,1.459593,2.034714,-1.862374,100384.838266,0.025111,2.755657,135.000000,45.379603,101.710423,0.000000,0.192579,0.057296
7,8,10,20.295358,12.375181,0.016169,1.480938,2.345207,-1.809825,100415.471486,0.315568,2.938051,135.000000,55.704110,116.463280,0.000000,0.016169,0.032604
7,8,11,20.082108,11.921182,0.311824,1.444237,2.337855,-2.157174,100372.474155,0.550500,3.178466,135.000000,64.387423,138.535844,0.000000,0.311824,0.064910
7,8,12,21.242264,12.349937,1.032571,1.376648,2.837817,-2.245216,100308.315139,0.000000,3.594247,135.000000,69.003249,171.980634,0.043001,0.992425,0.156525
7,8,13,21.720685,12.315025,1.202605,1.391708,3.258772,-2.159954,100295.763094,0.000000,3.837291,157.500000,67.003619,208.842857,0.070745,1.137482,0.151456
7,8,14,21.623503,12.281364,0.992913,1.412263,3.059079,-2.028931,100263.995074,0.000000,3.602659,157.500000,59.637891,235.499425,0.028727,0.968125,0.128867
7,8,15,22.130687,12.248533,1.027659,1.394554,2.845468,-2.198470,100303.499492,0.000000,3.566603,135.000000,49.806839,252.705555,0.039567,0.997434,0.157210
7,8,16,22.071684,12.382414,0.803664,1.414047,2.932846,-2.112031,100227.841003,0.023528,3.567266,135.000000,39.085371,265.129078,0.026041,0.787246,0.136478
7,8,17,21.794277,12.712528,0.533590,1.428743,2.987616,-1.920711,100298.653993,0.137148,3.495221,157.500000,28.156680,275.413892,0.002835,0.532252,0.115962
7,8,18,21.190954,12.780719,0.321236,1.422526,2.705779,-1.700066,100449.252188,0.000000,3.150401,157.500000,17.395829,284.906200,0.000000,0.321236,0.109578
7,8,19,20.890650,12.871413,0.087398,1.447127,2.661318,-1.798121,100473.741150,0.000000,3.153299,135.000000,7.097980,294.404473,0.000000,0.087398,0.078734
7,8,20,20.799429,12.964103,0.004000,1.478973,2.386320,-1.555141,100549.561800,0.000000,2.799799,157.500000,-2.426859,304.481644,0.000000,0.004000,0.044996
7,8,21,20.594353,13.203819,0.000000,1.426766,2.361527,-1.562941,100523.415075,0.000000,2.779878,157.500000,-10.803009,315.594950,0.000000,0.000000,0.092954
7,8,22,20.802614,13.369188,0.000000,1.389760,2.520613,-1.424670,100579.441267,0.000000,2.873940,157.500000,-17.566709,328.064245,0.000000,0.000000,0.134275
7,8,23,21.110116,13.542421,0.000000,1.443842,2.167158,-1.340285,100649.473272,0.000000,2.515098,157.500000,-22.193881,341.938515,0.000000,0.000000,0.086580
7,9,0,20.955137,13.737834,0.000000,1.433162,1.924653,-0.977492,100563.660249,0.000000,2.152217,157.500000,-24.323109,248.783795,0.000000,0.000000,0.094039
7,9,1,20.781839,13.690696,0.000000,1.409283,1.583720,-0.955648,100663.912450,0.000000,1.828877,157.500000,-23.493916,11.898524,0.000000,0.000000,0.114321
7,9,2,20.462224,13.560084,0.000000,1.424270,1.165844,-0.422532,100720.033307,0.000000,1.238795,157.500000,-19.910732,26.298231,0.000000,0.000000,0.092717
7,9,3,19.979050,13.317199,0.000000,1.423972,1.135140,-0.110394,100778.950633,0.000000,1.135140,180.000000,-13.973761,39.391442,0.000000,0.000000,0.083055
7,9,4,19.246277,13.104117,0.000000,1.425493,0.120933,0.078742,100882.242132,0.000000,0.141860,202.500000,-6.206268,51.059582,0.000000,0.000000,0.066522
7,9,5,19.225433,13.150012,0.021654,1.447004,-0.462549,0.062017,100960.836469,0.000000,0.462549,360.000000,2.893662,61.532058,0.000000,0.021654,0.044585
7,9,6,19.968376,13.328162,0.198629,1.464091,-1.098844,0.025815,101005.080666,0.000000,1.098844,360.000000,12.913141,71.219974,0.000000,0.198629,0.042716
7,9,7,20.610524,13.156214,0.476101,1.469843,-1.045457,-0.132114,101039.060795,0.000000,1.045457,0.000000,23.518670,80.644270,0.014606,0.470273,0.050212
7,9,8,21.616583,13.097329,0.957124,1.468238,-0.718779,-0.364949,101068.263522,0.000000,0.803725,22.500000,34.416275,90.486364,0.254226,0.813435,0.072747
7,9,9,23.515632,13.123160,1.686357,1.437795,-0.623899,-0.685241,101074.277997,0.000000,0.925702,45.000000,45.280056,101.802558,0.591143,1.266318,0.143287
7,9,10,24.640093,13.221754,1.998615,1.440227,-0.355661,-0.865382,100980.387792,0.000000,0.935615,67.500000,55.598709,116.559507,0.552929,1.542393,0.164963
7,9,11,25.790033,13.384229,2.064971,1.480586,-0.117654,-0.937413,100960.158415,0.000000,0.937413,90.000000,64.272683,138.599199,0.412878,1.693022,0.149543
7,9,12,27.337234,13.811828,2.084271,1.502704,-0.734938,-0.659077,100995.681869,0.000000,0.985717,45.000000,68.888194,171.915647,0.296724,1.807463,0.161435
7,9,13,27.691491,13.913626,1.894995,1.519346,-1.624389,0.261692,100944.362600,0.000000,1.624389,360.000000,66.913173,208.651072,0.405928,1.521577,0.152655
7,9,14,26.761726,13.731869,1.607163,1.516643,-2.645396,1.064074,100982.693849,0.000000,2.851231,337.500000,59.575200,235.300016,0.134167,1.491471,0.134784
7,9,15,24.550549,13.543265,1.157183,1.484507,-2.644792,1.183502,101100.450387,0.000000,2.896376,337.500000,49.759452,252.536351,0.095520,1.084269,0.118753
7,9,16,22.923243,13.080426,0.896055,1.439942,-2.174268,0.811749,101161.374308,0.000000,2.319405,337.500000,39.043764,264.985456,0.049916,0.864612,0.128550
7,9,17,22.247244,13.028586,0.522864,1.422098,-1.439765,0.573479,101151.297744,0.000000,1.549630,337.500000,28.115030,275.287574,0.002887,0.521504,0.132117
7,9,18,23.551425,13.469836,0.413029,1.420706,-0.513061,-0.139935,101029.143998,0.008963,0.527557,22.500000,17.350202,284.791221,0.098218,0.383740,0.161140
7,9,19,22.780274,13.484630,0.106931,1.423159,-0.584595,-0.061945,101069.204465,0.000000,0.584595,0.000000,7.045301,294.297207,0.000000,0.106931,0.142305
7,9,20,22.129107,13.300846,0.004190,1.420122,-0.590965,-0.331023,101093.708335,0.000000,0.672658,22.500000,-2.489237,304.380561,0.000000,0.004190,0.131609
7,9,21,21.340253,13.329441,0.000000,1.390760,-0.778867,-0.436407,101117.016152,0.000000,0.886585,22.500000,-10.877310,315.500805,0.000000,0.000000,0.144455
7,9,22,20.870938,13.491864,0.000000,1.407925,0.039529,-0.518697,101154.490737,1.340327,0.518697,90.000000,-17.654318,327.980479,0.000000,0.000000,0.117528
7,9,23,20.989880,14.002720,0.000000,1.416612,1.003926,-0.955152,101125.058350,4.005421,1.385277,135.000000,-22.294562,341.871056,0.000000,0.000000,0.111310
7,10,0,21.382264,14.444580,0.000000,1.439140,1.204510,-1.200692,101107.349099,1.760461,1.700734,135.000000,-24.440805,248.740311,0.000000,0.000000,0.096951
7,10,1,21.506054,14.402369,0.000000,1.449743,1.408606,-1.437142,101042.122669,1.389745,2.012247,135.000000,-23.617266,11.882698,0.000000,0.000000,0.088932
7,10,2,21.689132,14.350460,0.000000,1.446934,1.743053,-1.442939,100986.897567,0.195682,2.252836,135.000000,-20.034602,26.308361,0.000000,0.000000,0.095569
7,10,3,21.423971,14.067781,0.000000,1.432359,1.848559,-1.338366,100956.590285,0.013323,2.253496,135.000000,-14.094350,39.422448,0.000000,0.000000,0.104603
7,10,4,21.800690,14.178579,0.000000,1.432576,2.211608,-1.632591,100924.081209,0.007184,2.718259,135.000000,-6.321682,51.106129,0.000000,0.000000,0.112263
7,10,5,21.931877,14.253770,0.000000,1.474830,1.928356,-1.869516,100903.305887,0.249101,2.685501,135.000000,2.783750,61.590397,0.000000,0.000000,0.072760
7,10,6,21.064533,14.058033,0.085341,1.450894,0.702409,-0.898341,101039.648655,0.045111,1.131901,135.000000,12.808014,71.288299,0.000000,0.085341,0.078580
7,10,7,21.981529,14.265423,0.307514,1.439615,0.587069,-0.462060,101068.605263,0.000000,0.741846,135.000000,23.416880,80.722421,0.000000,0.307514,0.109016
7,10,8,22.795533,14.452918,0.511359,1.466811,-0.223757,-0.228452,101042.521850,0.000000,0.319760,45.000000,34.315665,90.575275,0.000000,0.511359,0.098976
7,10,9,22.884627,14.053995,0.701275,1.466946,-1.898040,0.597887,101134.572395,0.000000,1.982362,337.500000,45.177488,101.902800,0.010070,0.694132,0.100727
7,10,10,22.830351,13.425163,1.042681,1.445530,-1.984644,0.754317,101140.291617,0.000000,2.122237,337.500000,55.489710,116.665128,0.059648,0.993530,0.120994
7,10,11,23.477183,13.016641,1.707228,1.405218,-1.716561,0.551327,101124.492398,0.000000,1.796880,337.500000,64.153201,138.672591,0.274742,1.459971,0.175045
7,10,12,24.755379,12.867776,2.327850,1.382281,-3.002690,1.102980,101176.970432,0.000000,3.196216,337.500000,68.766933,171.857300,0.765371,1.614436,0.225397
7,10,13,24.378776,12.779521,2.554996,1.368257,-3.192801,1.301641,101172.448702,0.000000,3.447880,337.500000,66.816006,208.458230,1.234886,1.419832,0.231306
7,10,14,24.119462,12.605263,2.494663,1.345001,-2.854698,1.318350,101151.845574,0.000000,3.141908,337.500000,59.506333,235.095452,1.466942,1.230621,0.248994
7,10,15,23.844277,12.407542,2.127362,1.335843,-2.928087,1.336918,101235.834146,0.000000,3.216816,337.500000,49.706442,252.361515,1.315600,1.123899,0.252257
