year,month,day,hour,min,temp,rh
2019,9,25,13,30,21.943,69.518
2019,9,25,14,0,22.015,70.651
2019,9,25,14,30,22.254,69.841
2019,9,25,15,0,22.397,70.133
2019,9,25,15,30,22.589,69.341
2019,9,25,16,0,22.637,70.177
2019,9,25,16,30,22.469,69.999
2019,9,25,17,0,22.35,72.006
2019,9,25,17,30,22.302,72.874
2019,9,25,18,0,22.11,75.365
2019,9,25,18,30,21.704,76.637
2019,9,25,19,0,21.537,77.692
2019,9,25,19,30,21.465,78.534
2019,9,25,20,0,21.298,79.38
2019,9,25,20,30,21.059,80.038
2019,9,25,21,0,20.845,79.879
2019,9,25,21,30,20.678,79.532
2019,9,25,22,0,20.463,79.487
2019,9,25,22,30,20.225,80.17
2019,9,25,23,0,20.035,79.622
2019,9,25,23,30,19.868,80.936
2019,9,26,0,0,19.844,81.604
2019,9,26,0,30,19.773,81.951
2019,9,26,1,0,19.63,82.589
2019,9,26,1,30,19.559,82.907
2019,9,26,2,0,19.44,83.075
2019,9,26,2,30,19.392,82.787
2019,9,26,3,0,19.25,82.338
2019,9,26,3,30,19.035,82.541
2019,9,26,4,0,18.964,82.803
2019,9,26,4,30,18.964,82.442
2019,9,26,5,0,18.75,82.533
2019,9,26,5,30,18.679,82.378
2019,9,26,6,0,18.56,82.491
2019,9,26,6,30,18.465,82.165
2019,9,26,7,0,18.465,82.525
2019,9,26,7,30,18.441,82.852
2019,9,26,8,0,18.512,83.117
2019,9,26,8,30,18.655,83.536
2019,9,26,9,0,18.798,85.001
2019,9,26,9,30,19.25,85.572
2019,9,26,10,0,19.749,85.412
2019,9,26,10,30,20.535,85.868
2019,9,26,11,0,21.561,82.652
2019,9,26,11,30,22.254,80.321
2019,9,26,12,0,22.661,77.723
2019,9,26,12,30,23.093,74.864
2019,9,26,13,0,23.381,74.834
2019,9,26,13,30,23.573,73.5
2019,9,26,14,0,23.934,72.66
2019,9,26,14,30,24.248,70.624
2019,9,26,15,0,24.61,70.037
2019,9,26,15,30,24.803,68.102
2019,9,26,16,0,24.997,71.089
2019,9,26,16,30,25.045,72.991
2019,9,26,17,0,24.852,74.07
2019,9,26,17,30,24.513,75.582
2019,9,26,18,0,24.199,76.217
2019,9,26,18,30,23.91,77.23
2019,9,26,19,0,23.645,78.644
2019,9,26,19,30,23.069,80.779
2019,9,26,20,0,23.093,80.215
2019,9,26,20,30,22.517,82.131
2019,9,26,21,0,22.493,81.533
2019,9,26,21,30,22.469,81.019
2019,9,26,22,0,22.278,80.921
2019,9,26,22,30,22.182,80.73
2019,9,26,23,0,21.991,81.029
2019,9,26,23,30,21.799,80.79
2019,9,27,0,0,21.632,81.234
2019,9,27,0,30,21.513,81.799
2019,9,27,1,0,21.489,82.692
2019,9,27,1,30,21.393,83.007
2019,9,27,2,0,21.322,83.467
2019,9,27,2,30,21.274,83.484
2019,9,27,3,0,21.203,82.965
2019,9,27,3,30,21.059,83.938
2019,9,27,4,0,21.012,83.146
2019,9,27,4,30,20.94,83.66
2019,9,27,5,0,20.845,83.583
2019,9,27,5,30,20.797,83.823
2019,9,27,6,0,20.749,84.09
2019,9,27,6,30,20.63,84.452
2019,9,27,7,0,20.487,85.416
2019,9,27,7,30,20.63,85.117
2019,9,27,8,0,20.821,85.299
2019,9,27,8,30,20.964,88.219
2019,9,27,9,0,21.298,88.516
2019,9,27,9,30,21.632,88.541
2019,9,27,10,0,22.445,85.531
2019,9,27,10,30,22.925,84.048
2019,9,27,11,0,23.453,81.457
2019,9,27,11,30,23.838,77.908
2019,9,27,12,0,23.958,78.364
2019,9,27,12,30,24.127,77.217
2019,9,27,13,0,24.199,77
2019,9,27,13,30,24.344,77.492
2019,9,27,14,0,24.417,77.276
2019,9,27,14,30,24.465,78.181
2019,9,27,15,0,24.634,77.088
2019,9,27,15,30,24.682,77.359
2019,9,27,16,0,24.755,76.794
2019,9,27,16,30,24.731,78.611
2019,9,27,17,0,24.537,79.72
2019,9,27,17,30,24.392,80.405
2019,9,27,18,0,24.175,81.186
2019,9,27,18,30,24.031,80.671
2019,9,27,19,0,23.886,81.409
2019,9,27,19,30,23.742,81.15
2019,9,27,20,0,23.549,81.733
2019,9,27,20,30,23.381,81.895
2019,9,27,21,0,23.213,81.802
2019,9,27,21,30,23.069,82.364
2019,9,27,22,0,23.045,82.951
2019,9,27,22,30,22.901,83.482
2019,9,27,23,0,22.901,84.015
2019,9,27,23,30,22.781,83.595
2019,9,28,0,0,22.589,84.001
2019,9,28,0,30,22.445,84.053
2019,9,28,1,0,22.302,83.993
2019,9,28,1,30,22.23,84.033
2019,9,28,2,0,22.086,83.917
2019,9,28,2,30,21.991,84.035
2019,9,28,3,0,21.823,83.718
2019,9,28,3,30,21.752,84.372
2019,9,28,4,0,21.68,84.745
2019,9,28,4,30,21.632,84.873
2019,9,28,5,0,21.656,84.851
2019,9,28,5,30,21.608,85.035
2019,9,28,6,0,21.584,85.085
2019,9,28,6,30,21.584,85.501
2019,9,28,7,0,21.608,85.617
2019,9,28,7,30,21.68,85.938
2019,9,28,8,0,21.799,85.993
2019,9,28,8,30,22.015,83.621
2019,9,28,9,0,22.278,83.54
2019,9,28,9,30,22.733,82.685
2019,9,28,10,0,22.949,82.112
2019,9,28,10,30,23.141,81.503
2019,9,28,11,0,23.333,79.838
2019,9,28,11,30,23.405,77.876
2019,9,28,12,0,23.693,76.637
2019,9,28,12,30,23.766,76.333
2019,9,28,13,0,23.91,75.317
2019,9,28,13,30,24.031,75.922
2019,9,28,14,0,24.417,74.483
2019,9,28,14,30,24.827,72.212
2019,9,28,15,0,24.779,73.587
2019,9,28,15,30,24.755,73.317
2019,9,28,16,0,24.876,73.605
2019,9,28,16,30,24.924,73.409
2019,9,28,17,0,24.9,73.551
2019,9,28,17,30,24.827,73.184
2019,9,28,18,0,24.537,76.721
2019,9,28,18,30,24.465,75.835
2019,9,28,19,0,24.103,78.135
2019,9,28,19,30,23.79,78.243
2019,9,28,20,0,23.766,79.071
2019,9,28,20,30,23.717,78.659
2019,9,28,21,0,23.645,79.075
2019,9,28,21,30,23.549,79.598
2019,9,28,22,0,23.477,80.183
2019,9,28,22,30,23.309,80.517
2019,9,28,23,0,23.333,80.949
2019,9,28,23,30,23.261,81.387
2019,9,29,0,0,23.213,81.83
2019,9,29,0,30,23.165,82.413
2019,9,29,1,0,22.997,82.292
2019,9,29,1,30,22.997,82.433
2019,9,29,2,0,22.829,82.988
2019,9,29,2,30,22.781,82.949
2019,9,29,3,0,22.685,83.209
2019,9,29,3,30,22.541,83.346
2019,9,29,4,0,22.421,83.515
2019,9,29,4,30,22.326,83.718
2019,9,29,5,0,22.23,83.837
2019,9,29,5,30,22.134,84.179
2019,9,29,6,0,21.991,83.755
2019,9,29,6,30,21.991,84.537
2019,9,29,7,0,21.919,85.022
2019,9,29,7,30,22.039,84.938
2019,9,29,8,0,22.039,86.601
2019,9,29,8,30,22.206,87.248
2019,9,29,9,0,22.445,87.689
2019,9,29,9,30,22.805,87.221
2019,9,29,10,0,23.405,84.856
2019,9,29,10,30,23.91,83
2019,9,29,11,0,24.32,79.617
2019,9,29,11,30,25.094,74.587
2019,9,29,12,0,25.167,75.77
2019,9,29,12,30,25.336,75.921
2019,9,29,13,0,25.482,77.144
2019,9,29,13,30,25.725,77.542
2019,9,29,14,0,25.944,79.67
2019,9,29,14,30,25.993,81.118
2019,9,29,15,0,26.212,81.595
2019,9,29,15,30,26.237,81.399
2019,9,29,16,0,26.115,79.677
2019,9,29,16,30,25.968,80.251
2019,9,29,17,0,25.774,78.161
2019,9,29,17,30,25.579,78.15
2019,9,29,18,0,25.361,79.922
2019,9,29,18,30,25.118,79.785
2019,9,29,19,0,24.924,79.974
2019,9,29,19,30,24.755,80.053
2019,9,29,20,0,24.586,80.074
2019,9,29,20,30,24.417,80.153
2019,9,29,21,0,24.296,80.87
2019,9,29,21,30,24.199,81.362
2019,9,29,22,0,24.127,81.062
2019,9,29,22,30,23.958,81.595
2019,9,29,23,0,23.862,82.255
2019,9,29,23,30,23.742,82.963
2019,9,30,0,0,23.669,83.06
2019,9,30,0,30,23.573,83.124
2019,9,30,1,0,23.429,82.895
2019,9,30,1,30,23.357,83.217
2019,9,30,2,0,23.213,83.129
2019,9,30,2,30,23.117,83.951
2019,9,30,3,0,23.021,83.985
2019,9,30,3,30,22.901,83.538
2019,9,30,4,0,22.805,83.937
2019,9,30,4,30,22.613,83.726
2019,9,30,5,0,22.565,84.024
2019,9,30,5,30,22.469,84.394
2019,9,30,6,0,22.35,84.952
2019,9,30,6,30,22.254,85.654
2019,9,30,7,0,22.134,86.734
2019,9,30,7,30,22.23,86.12
2019,9,30,8,0,22.397,86.075
2019,9,30,8,30,22.589,86.064
2019,9,30,9,0,22.805,86.391
2019,9,30,9,30,23.093,86.068
2019,9,30,10,0,23.453,85.481
2019,9,30,10,30,23.717,83.86
2019,9,30,11,0,23.862,83.582
2019,9,30,11,30,24.031,82.942
2019,9,30,12,0,24.561,81.155
2019,9,30,12,30,24.513,80.317
2019,9,30,13,0,24.803,80.235
2019,9,30,13,30,24.997,79.242
2019,9,30,14,0,25.239,77.472
2019,9,30,14,30,25.264,79.067
2019,9,30,15,0,25.433,79.362
2019,9,30,15,30,25.555,78.55
2019,9,30,16,0,25.603,78.82
2019,9,30,16,30,25.531,78.834
2019,9,30,17,0,25.531,78.69
2019,9,30,17,30,25.312,80.17
2019,9,30,18,0,25.118,80.244
2019,9,30,18,30,25.045,80.716
2019,9,30,19,0,24.876,81.394
2019,9,30,19,30,24.706,81.414
2019,9,30,20,0,24.61,81.479
2019,9,30,20,30,24.392,81.632
2019,9,30,21,0,24.031,82.914
2019,9,30,21,30,24.079,82.415
2019,9,30,22,0,24.031,82.659
2019,9,30,22,30,23.838,82.73
2019,9,30,23,0,23.717,82.704
2019,9,30,23,30,23.573,82.983
2019,10,1,0,0,23.549,82.724
2019,10,1,0,30,23.501,84.008
2019,10,1,1,0,23.309,83.993
2019,10,1,1,30,23.237,83.809
2019,10,1,2,0,23.093,83.608
2019,10,1,2,30,22.949,84.081
2019,10,1,3,0,22.829,83.774
2019,10,1,3,30,22.709,84.14
2019,10,1,4,0,22.589,84.504
2019,10,1,4,30,22.421,85.609
2019,10,1,5,0,22.445,84.779
2019,10,1,5,30,22.35,85.564
2019,10,1,6,0,22.35,85.564
2019,10,1,6,30,22.278,85.381
2019,10,1,7,0,22.23,85.593
2019,10,1,7,30,22.254,85.598
2019,10,1,8,0,22.206,85.92
2019,10,1,8,30,22.326,86.474
2019,10,1,9,0,22.493,86.651
2019,10,1,9,30,22.901,86.912
2019,10,1,10,0,23.333,86.651
2019,10,1,10,30,23.669,84.242
2019,10,1,11,0,24.006,82.598
2019,10,1,11,30,24.489,81.652
2019,10,1,12,0,24.731,79.531
2019,10,1,12,30,24.924,82.77
2019,10,1,13,0,25.361,79.491
2019,10,1,13,30,25.676,77.474
2019,10,1,14,0,25.822,75.842
2019,10,1,14,30,25.993,75.613
2019,10,1,15,0,26.115,77.796
2019,10,1,15,30,26.53,77.706
2019,10,1,16,0,26.628,77.201
2019,10,1,16,30,26.481,78.132
2019,10,1,17,0,26.359,77.991
2019,10,1,17,30,26.212,79.091
2019,10,1,18,0,25.944,78.804
2019,10,1,18,30,25.603,79.368
2019,10,1,19,0,25.409,81.165
2019,10,1,19,30,25.336,81.321
2019,10,1,20,0,25.021,83.358
2019,10,1,20,30,24.973,84.252
2019,10,1,21,0,24.827,84.529
2019,10,1,21,30,24.658,84.463
2019,10,1,22,0,24.489,84.651
2019,10,1,22,30,24.344,84.281
2019,10,1,23,0,24.055,83.766
2019,10,1,23,30,23.838,84.055
2019,10,2,0,0,23.766,84.011
2019,10,2,0,30,23.693,84.528
2019,10,2,1,0,23.597,84.647
2019,10,2,1,30,23.525,84.911
2019,10,2,2,0,23.453,85.118
2019,10,2,2,30,23.405,85.303
2019,10,2,3,0,23.309,85.616
2019,10,2,3,30,23.261,85.605
2019,10,2,4,0,23.213,85.984
2019,10,2,4,30,23.141,85.968
2019,10,2,5,0,23.045,85.723
2019,10,2,5,30,22.973,85.79
2019,10,2,6,0,22.829,86.507
2019,10,2,6,30,22.757,87.321
2019,10,2,7,0,22.781,87.933
2019,10,2,7,30,22.829,87.834
2019,10,2,8,0,22.829,88.248
2019,10,2,8,30,22.901,88.099
2019,10,2,9,0,23.021,88.623
2019,10,2,9,30,23.141,87.963
2019,10,2,10,0,23.237,88.316
2019,10,2,10,30,23.381,88.736
2019,10,2,11,0,23.453,88.863
2019,10,2,11,30,23.597,88.732
2019,10,2,12,0,23.742,83.978
2019,10,2,12,30,24.441,80.158
2019,10,2,13,0,24.586,79.558
2019,10,2,13,30,24.658,84.154
2019,10,2,14,0,24.513,86.058
2019,10,2,14,30,24.513,86.589
2019,10,2,15,0,24.537,85.896
2019,10,2,15,30,24.537,85.223
2019,10,2,16,0,24.441,85.594
2019,10,2,16,30,24.368,86.109
2019,10,2,17,0,24.272,86.589
2019,10,2,17,30,24.175,86.455
2019,10,2,18,0,24.031,85.892
2019,10,2,18,30,23.862,86.188
2019,10,2,19,0,23.838,86.322
2019,10,2,19,30,23.766,86.166
2019,10,2,20,0,23.645,86.139
2019,10,2,20,30,23.525,86
2019,10,2,21,0,23.477,86.072
2019,10,2,21,30,23.357,86.128
2019,10,2,22,0,23.213,85.315
2019,10,2,22,30,23.141,85.494
2019,10,2,23,0,23.165,82.667
2019,10,2,23,30,23.117,80.902
2019,10,3,0,0,22.949,81.32
2019,10,3,0,30,22.709,80.645
2019,10,3,1,0,22.469,81.838
2019,10,3,1,30,22.445,79.679
2019,10,3,2,0,22.182,79.68
2019,10,3,2,30,22.039,79.735
2019,10,3,3,0,21.776,81.208
2019,10,3,3,30,21.776,79.736
2019,10,3,4,0,21.584,79.355
2019,10,3,4,30,21.728,75.923
2019,10,3,5,0,21.847,76.293
2019,10,3,5,30,21.728,77.703
2019,10,3,6,0,21.776,78.227
2019,10,3,6,30,21.799,75.966
2019,10,3,7,0,21.871,76.93
2019,10,3,7,30,22.062,75.933
2019,10,3,8,0,22.373,74.228
2019,10,3,8,30,22.949,73.729
2019,10,3,9,0,23.309,72.863
2019,10,3,9,30,23.549,72.175
2019,10,3,10,0,23.717,70.851
2019,10,3,10,30,23.982,70.456
2019,10,3,11,0,24.586,66.501
2019,10,3,11,30,24.852,67.06
2019,10,3,12,0,25.07,66.917
2019,10,3,12,30,25.676,65.935
2019,10,3,13,0,25.482,65.72
2019,10,3,13,30,25.288,65.929
2019,10,3,14,0,25.239,66.857
2019,10,3,14,30,25.094,67.343
2019,10,3,15,0,24.852,67.48
2019,10,3,15,30,24.513,72.506
2019,10,3,16,0,24.151,75.248
2019,10,3,16,30,23.982,76.551
2019,10,3,17,0,23.814,76.835
2019,10,3,17,30,23.693,78.051
2019,10,3,18,0,23.597,78.29
2019,10,3,18,30,23.525,79.193
2019,10,3,19,0,23.501,79.331
2019,10,3,19,30,23.453,79.721
2019,10,3,20,0,23.429,80.058
2019,10,3,20,30,23.429,79.859
2019,10,3,21,0,23.429,80.058
2019,10,3,21,30,23.405,79.825
2019,10,3,22,0,23.381,80.02
2019,10,3,22,30,23.405,80.11
2019,10,3,23,0,23.405,80.452
2019,10,3,23,30,23.405,81.504
2019,10,4,0,0,23.357,84.873
2019,10,4,0,30,23.261,86.023
2019,10,4,1,0,23.261,85.633
2019,10,4,1,30,23.261,86.301
2019,10,4,2,0,23.189,86.59
2019,10,4,2,30,23.141,86.523
2019,10,4,3,0,23.117,86.518
2019,10,4,3,30,23.117,87.1
2019,10,4,4,0,23.069,87.172
2019,10,4,4,30,22.997,87.183
2019,10,4,5,0,22.973,87.26
2019,10,4,5,30,22.877,87.017
2019,10,4,6,0,22.589,86.452
2019,10,4,6,30,22.302,85.081
2019,10,4,7,0,22.134,85.237
2019,10,4,7,30,22.086,85.893
2019,10,4,8,0,22.23,86.701
2019,10,4,8,30,22.23,86.48
2019,10,4,9,0,22.158,86.518
2019,10,4,9,30,21.943,87.544
2019,10,4,10,0,22.062,83.771
2019,10,4,10,30,22.206,83.019
2019,10,4,11,0,22.469,80.508
2019,10,4,11,30,22.589,77.421
2019,10,4,12,0,22.757,75.088
2019,10,4,12,30,22.877,74.763
2019,10,4,13,0,22.925,73.725
2019,10,4,13,30,22.901,73.953
2019,10,4,14,0,22.973,72.418
2019,10,4,14,30,22.901,73.895
2019,10,4,15,0,22.829,72.917
2019,10,4,15,30,22.661,74.895
2019,10,4,16,0,22.493,75.296
2019,10,4,16,30,22.302,77.161
2019,10,4,17,0,22.158,76.557
2019,10,4,17,30,22.015,76.096
2019,10,4,18,0,21.943,76.715
2019,10,4,18,30,21.776,76.508
2019,10,4,19,0,21.632,77.454
2019,10,4,19,30,21.537,78.833
2019,10,4,20,0,21.393,78.718
2019,10,4,20,30,21.203,79.076
2019,10,4,21,0,21.226,80.61
2019,10,4,21,30,21.083,79.986
2019,10,4,22,0,21.059,79.046
2019,10,4,22,30,20.94,78.907
2019,10,4,23,0,20.892,79.945
2019,10,4,23,30,20.845,78.972
2019,10,5,0,0,20.726,77.952
2019,10,5,0,30,20.63,78.217
2019,10,5,1,0,20.487,79.265
2019,10,5,1,30,20.487,80.649
2019,10,5,2,0,20.511,81.244
2019,10,5,2,30,20.511,82.505
2019,10,5,3,0,20.392,81.835
2019,10,5,3,30,20.392,82.506
2019,10,5,4,0,20.344,83.11
2019,10,5,4,30,20.321,83.438
2019,10,5,5,0,20.297,83.489
2019,10,5,5,30,20.225,83.389
2019,10,5,6,0,20.249,83.811
2019,10,5,6,30,20.201,84.05
2019,10,5,7,0,20.273,84.15
2019,10,5,7,30,20.273,84.094
2019,10,5,8,0,20.344,83.972
2019,10,5,8,30,20.368,82.669
2019,10,5,9,0,20.321,82.798
2019,10,5,9,30,20.392,81.695
2019,10,5,10,0,20.559,81.339
2019,10,5,10,30,20.749,79.066
2019,10,5,11,0,20.94,76.052
2019,10,5,11,30,21.131,73.114
2019,10,5,12,0,21.226,74.698
2019,10,5,12,30,21.704,72.963
2019,10,5,13,0,21.823,71.261
2019,10,5,13,30,21.967,72.46
2019,10,5,14,0,22.11,72.019
2019,10,5,14,30,22.254,71.988
2019,10,5,15,0,22.709,70.869
2019,10,5,15,30,22.469,71.148
2019,10,5,16,0,22.397,71.37
2019,10,5,16,30,22.11,71.609
2019,10,5,17,0,21.967,72.693
2019,10,5,17,30,21.752,74.222
2019,10,5,18,0,21.513,75.361
2019,10,5,18,30,21.203,75.846
2019,10,5,19,0,20.916,76.85
2019,10,5,19,30,20.797,77.825
2019,10,5,20,0,20.749,78.384
2019,10,5,20,30,20.63,79.409
2019,10,5,21,0,20.606,79.884
2019,10,5,21,30,20.535,80.18
2019,10,5,22,0,20.249,80.372
2019,10,5,22,30,20.368,80.932
2019,10,5,23,0,20.249,80.682
2019,10,5,23,30,20.249,81.356
2019,10,6,0,0,20.225,81.995
2019,10,6,0,30,20.13,82.309
2019,10,6,1,0,20.154,82.342
2019,10,6,1,30,20.13,82.56
2019,10,6,2,0,20.082,82.578
2019,10,6,2,30,20.011,83.452
2019,10,6,3,0,20.011,83.536
2019,10,6,3,30,19.963,83.636
2019,10,6,4,0,19.987,83.475
2019,10,6,4,30,19.94,84.13
2019,10,6,5,0,19.892,84.341
2019,10,6,5,30,19.725,86.231
2019,10,6,6,0,19.892,86.105
2019,10,6,6,30,19.844,85.626
2019,10,6,7,0,19.678,84.513
2019,10,6,7,30,19.678,84.237
2019,10,6,8,0,19.678,85.12
2019,10,6,8,30,19.702,85.126
2019,10,6,9,0,19.654,83.456
2019,10,6,9,30,19.725,82.944
2019,10,6,10,0,19.773,83.538
2019,10,6,10,30,19.892,82.145
2019,10,6,11,0,19.963,81.574
2019,10,6,11,30,20.059,80.641
2019,10,6,12,0,20.13,77.459
2019,10,6,12,30,20.201,77.36
2019,10,6,13,0,20.344,74.609
2019,10,6,13,30,20.416,74.739
2019,10,6,14,0,20.535,74.128
2019,10,6,14,30,20.583,71.845
2019,10,6,15,0,20.583,72.107
2019,10,6,15,30,20.535,73.26
2019,10,6,16,0,20.416,73.121
2019,10,6,16,30,20.344,73.049
2019,10,6,17,0,20.297,75.089
2019,10,6,17,30,20.154,76.179
2019,10,6,18,0,20.106,76.227
2019,10,6,18,30,19.892,78.007
2019,10,6,19,0,19.821,78.53
2019,10,6,19,30,19.678,78.161
2019,10,6,20,0,19.464,78.625
2019,10,6,20,30,19.202,78.937
2019,10,6,21,0,18.917,78.623
2019,10,6,21,30,18.917,79.974
2019,10,6,22,0,18.774,79.635
2019,10,6,22,30,18.631,79.772
2019,10,6,23,0,18.441,79.844
2019,10,6,23,30,18.274,80.004
2019,10,7,0,0,18.203,80.017
2019,10,7,0,30,17.941,80.659
2019,10,7,1,0,17.87,80.894
2019,10,7,1,30,17.727,80.919
2019,10,7,2,0,17.513,80.677
2019,10,7,2,30,17.394,80.957
2019,10,7,3,0,17.275,81.486
2019,10,7,3,30,17.156,81.682
2019,10,7,4,0,17.014,81.872
2019,10,7,4,30,17.014,82.148
2019,10,7,5,0,16.895,82.646
2019,10,7,5,30,16.918,82.954
2019,10,7,6,0,16.895,83.003
2019,10,7,6,30,16.823,83.262
2019,10,7,7,0,16.823,83.646
2019,10,7,7,30,16.68,83.997
2019,10,7,8,0,16.656,85.329
2019,10,7,8,30,16.514,85.839
2019,10,7,9,0,16.752,85.65
2019,10,7,9,30,17.156,85.145
2019,10,7,10,0,17.608,84.592
2019,10,7,10,30,18.845,81.385
2019,10,7,11,0,19.702,78.279
2019,10,7,11,30,20.225,79.238
2019,10,7,12,0,21.012,76.066
2019,10,7,12,30,21.704,74.358
2019,10,7,13,0,21.871,72.85
2019,10,7,13,30,22.421,70.344
2019,10,7,14,0,22.997,71.453
2019,10,7,14,30,23.309,69.175
2019,10,7,15,0,23.117,71.652
2019,10,7,15,30,23.165,71.485
2019,10,7,16,0,23.093,71.501
2019,10,7,16,30,22.997,72.657
2019,10,7,17,0,22.877,72.077
2019,10,7,17,30,22.493,75.962
2019,10,7,18,0,22.278,77.415
2019,10,7,18,30,22.11,78.068
2019,10,7,19,0,21.967,78.438
2019,10,7,19,30,21.823,78.323
2019,10,7,20,0,21.656,79.825
2019,10,7,20,30,21.441,81.418
2019,10,7,21,0,21.417,81.919
2019,10,7,21,30,21.274,82.785
2019,10,7,22,0,21.012,83.76
2019,10,7,22,30,20.892,83.817
2019,10,7,23,0,20.821,83.55
2019,10,7,23,30,20.63,84.563
2019,10,8,0,0,20.63,84.23
2019,10,8,0,30,20.511,85.366
2019,10,8,1,0,20.44,85.129
2019,10,8,1,30,20.44,85.405
2019,10,8,2,0,20.392,85.642
2019,10,8,2,30,20.416,85.785
2019,10,8,3,0,20.368,86.407
2019,10,8,3,30,20.344,86.429
2019,10,8,4,0,20.44,85.846
2019,10,8,4,30,20.416,86.501
2019,10,8,5,0,20.416,86.611
2019,10,8,5,30,20.463,87.198
2019,10,8,6,0,20.511,87.483
2019,10,8,6,30,20.583,87.746
2019,10,8,7,0,20.63,88.058
2019,10,8,7,30,20.773,88.501
2019,10,8,8,0,20.916,89.705
2019,10,8,8,30,20.964,89.826
2019,10,8,9,0,21.012,89.918
2019,10,8,9,30,21.083,90.044
2019,10,8,10,0,21.131,89.947
2019,10,8,10,30,21.155,89.98
2019,10,8,11,0,21.107,90.375
2019,10,8,11,30,21.107,89.86
2019,10,8,12,0,20.892,88.147
2019,10,8,12,30,20.869,87.402
2019,10,8,13,0,20.726,86.408
2019,10,8,13,30,20.726,85.139
2019,10,8,14,0,20.654,86.116
2019,10,8,14,30,20.583,85.272
2019,10,8,15,0,20.392,82.786
2019,10,8,15,30,20.416,82.344
2019,10,8,16,0,20.368,82.054
2019,10,8,16,30,20.225,84.582
2019,10,8,17,0,20.178,83.74
2019,10,8,17,30,20.082,84.411
2019,10,8,18,0,20.035,84.898
2019,10,8,18,30,19.916,84.733
2019,10,8,19,0,19.821,84.49
2019,10,8,19,30,19.702,80.984
2019,10,8,20,0,19.63,80.492
2019,10,8,20,30,19.535,79.121
2019,10,8,21,0,19.297,76.69
2019,10,8,21,30,19.154,77.03
2019,10,8,22,0,18.988,76.655
2019,10,8,22,30,18.679,78.234
2019,10,8,23,0,18.393,78.485
2019,10,8,23,30,18.251,79.523
2019,10,9,0,0,18.084,80.215
2019,10,9,0,30,17.965,81.304
2019,10,9,1,0,18.037,81.987
2019,10,9,1,30,17.941,83.321
2019,10,9,2,0,17.751,80.283
2019,10,9,2,30,17.537,78.866
2019,10,9,3,0,17.323,78.372
2019,10,9,3,30,17.014,77.998
2019,10,9,4,0,16.704,78.606
2019,10,9,4,30,16.442,78.298
2019,10,9,5,0,16.18,78.662
2019,10,9,5,30,16.013,78.655
2019,10,9,6,0,15.87,79.015
2019,10,9,6,30,15.679,79.085
2019,10,9,7,0,15.608,79.626
2019,10,9,7,30,15.417,79.89
2019,10,9,8,0,15.225,79.904
2019,10,9,8,30,15.249,80.434
2019,10,9,9,0,15.655,75.944
2019,10,9,9,30,16.037,73.555
2019,10,9,10,0,16.275,70.043
2019,10,9,10,30,16.49,66.414
2019,10,9,11,0,16.752,64.102
2019,10,9,11,30,16.99,60.836
2019,10,9,12,0,17.133,64.345
2019,10,9,12,30,17.489,63.457
2019,10,9,13,0,17.704,63.225
2019,10,9,13,30,17.918,63.082
2019,10,9,14,0,18.179,62.109
2019,10,9,14,30,18.322,60.962
2019,10,9,15,0,18.465,62.426
2019,10,9,15,30,18.679,61.952
2019,10,9,16,0,18.75,61.152
2019,10,9,16,30,18.441,60.801
2019,10,9,17,0,18.227,63.373
2019,10,9,17,30,17.989,66.798
2019,10,9,18,0,17.585,68.572
2019,10,9,18,30,17.275,70.202
2019,10,9,19,0,16.728,72.605
2019,10,9,19,30,16.633,71.812
2019,10,9,20,0,16.323,72.383
2019,10,9,20,30,16.085,72.537
2019,10,9,21,0,15.846,72.805
2019,10,9,21,30,15.608,73.613
2019,10,9,22,0,15.393,73.797
2019,10,9,22,30,15.058,74.581
2019,10,9,23,0,14.867,74.344
2019,10,9,23,30,14.747,75.167
2019,10,10,0,0,14.46,75.671
2019,10,10,0,30,14.292,75.945
2019,10,10,1,0,13.957,76.687
2019,10,10,1,30,13.692,77.551
2019,10,10,2,0,13.741,77.7
2019,10,10,2,30,13.644,78.096
2019,10,10,3,0,13.692,78.854
2019,10,10,3,30,13.62,79.143
2019,10,10,4,0,13.404,78.931
2019,10,10,4,30,13.332,79.053
2019,10,10,5,0,13.163,79.265
2019,10,10,5,30,13.212,78.751
2019,10,10,6,0,13.019,79.123
2019,10,10,6,30,12.778,79.621
2019,10,10,7,0,12.874,79.752
2019,10,10,7,30,12.922,80.558
2019,10,10,8,0,12.971,82.177
2019,10,10,8,30,13.187,82.797
2019,10,10,9,0,13.62,86.587
2019,10,10,9,30,14.316,87.287
2019,10,10,10,0,15.034,87.136
2019,10,10,10,30,15.942,88.613
2019,10,10,11,0,17.347,86.604
2019,10,10,11,30,18.441,85.495
2019,10,10,12,0,19.178,83.958
2019,10,10,12,30,19.916,82.29
2019,10,10,13,0,20.392,81.331
2019,10,10,13,30,20.892,78.869
2019,10,10,14,0,21.179,79.27
2019,10,10,14,30,21.417,78.694
2019,10,10,15,0,21.608,79.048
2019,10,10,15,30,21.704,79.522
2019,10,10,16,0,21.847,77.327
2019,10,10,16,30,21.799,79.344
2019,10,10,17,0,21.608,80.749
2019,10,10,17,30,21.489,81.682
2019,10,10,18,0,21.274,83.26
2019,10,10,18,30,21.203,83.58
2019,10,10,19,0,21.179,84.187
2019,10,10,19,30,21.083,84.777
2019,10,10,20,0,20.964,84.805
2019,10,10,20,30,20.821,84.579
2019,10,10,21,0,20.654,84.236
