ì˙ït,ãCâ∑,ëäëŒéºìx,ãCà≥,ç~êÖó ,ç~ê·ó ,ïóë¨,ïóå¸,ëSìVì˙éÀó ,ëÂãCìßâﬂó¶,â_ó 
y/m/d HH:MM,Åé,%,Pa,mm,mm,m/s,-,W/m2,-,-
date,temp,rh,p_atm,Jp,Js,WS,WD,Qs,tau,cloudiness
2012/11/23 15:00,15.5,50,,0,,0.7,ìÏêº,,0.643616669,
2012/11/23 16:00,15.2,52,,0,,0.5,ìÏìÏìå,,0.705118448,
2012/11/23 17:00,14.9,53,,0,,1.1,ìÏìÏêº,,0.95,
2012/11/23 18:00,14.6,56,,0,,1.1,ñkêº,,1.00E-50,
2012/11/23 19:00,14.2,58,,0,,2.1,ñkêº,,1.00E-50,
2012/11/23 20:00,14.5,56,,0,,1.5,ñkñkêº,,1.00E-50,
2012/11/23 21:00,13.3,61,,0,,2.8,ñkñkêº,,1.00E-50,
2012/11/23 22:00,13,62,,0,,2.2,ñkñkìå,,1.00E-50,
2012/11/23 23:00,12.7,64,,0,,2.7,ñk,,1.00E-50,
2012/11/24 0:00,13,63,,0,,2.6,ñk,,1.00E-50,
2012/11/24 1:00,13.4,65,,0,,3.8,ñkñkìå,,1.00E-50,
2012/11/24 2:00,14.5,58,,0,,2.1,ñkñkìå,,1.00E-50,
2012/11/24 3:00,14,64,,0,,3.4,ñkñkìå,,1.00E-50,
2012/11/24 4:00,13.6,65,,0,,3.2,ñkñkìå,,1.00E-50,
2012/11/24 5:00,13,66,,0,,3.1,ñkñkìå,,1.00E-50,
2012/11/24 6:00,13,67,,0,,1.7,ìåñkìå,,0.831222879,
2012/11/24 7:00,13.1,63,,0,,1.3,ñkìå,,0.789998912,
2012/11/24 8:00,13,61,,0,,1.6,ñkñkìå,,0.607239012,
2012/11/24 9:00,12.9,60,,0,,1.5,ñk,,0.657789576,
2012/11/24 10:00,12.5,64,,0,,2,ñkñkêº,,0.719220946,
2012/11/24 11:00,13.8,58,,0,,2.6,ñk,,0.758858939,
2012/11/24 12:00,14.3,52,,0,,3.1,ñk,,0.739694303,
2012/11/24 13:00,14.5,50,,0,,2.1,ñk,,0.69066073,
2012/11/24 14:00,13.3,59,,0,,1.9,ñkñkìå,,0.405965222,
2012/11/24 15:00,13.6,58,,0,,1.7,ñkñkìå,,0.39451091,
2012/11/24 16:00,13.4,57,,0,,3.9,ñk,,0.484802827,
2012/11/24 17:00,12.8,59,,0,,2.8,ñk,,1.00E-50,
2012/11/24 18:00,12.4,55,,0,,1.8,ñkñkêº,,1.00E-50,
2012/11/24 19:00,12.2,54,,0,,2.2,ñk,,1.00E-50,
2012/11/24 20:00,10.7,61,,0,,1.9,ñk,,1.00E-50,
2012/11/24 21:00,9.8,67,,0,,1.9,ñkñkìå,,1.00E-50,
2012/11/24 22:00,9.2,68,,0,,1.5,ñkìå,,1.00E-50,
2012/11/24 23:00,9.1,67,,0,,1.5,ìå,,1.00E-50,
2012/11/25 0:00,7.6,73,,0,,1.5,ìå,,1.00E-50,
2012/11/25 1:00,7.2,74,,0,,1.4,ìåñkìå,,1.00E-50,
2012/11/25 2:00,6.6,74,,0,,1,ñkìå,,1.00E-50,
2012/11/25 3:00,6,75,,0,,1.4,ñk,,1.00E-50,
2012/11/25 4:00,5.1,80,,0,,1.3,ñkñkêº,,1.00E-50,
2012/11/25 5:00,5,80,,0,,1.8,ñkñkìå,,1.00E-50,
2012/11/25 6:00,5.3,76,,0,,1.1,ñkêº,,0.000132704,
2012/11/25 7:00,4.5,81,,0,,1.4,ñk,,1.22E-06,
2012/11/25 8:00,5.6,76,,0,,1,ñk,,1.01E-05,
2012/11/25 9:00,8,68,,0,,1.8,ñkìå,,0.000619516,
2012/11/25 10:00,11.1,54,,0,,1.3,ìåñkìå,,0.001084921,
2012/11/25 11:00,13.1,44,,0,,1.5,ìåñkìå,,0.00113866,
2012/11/25 12:00,14.4,41,,0,,1,ñkêº,,0.007420866,
2012/11/25 13:00,14.9,48,,0,,1.2,ñkñkìå,,0.054951351,
2012/11/25 14:00,15.1,46,,0,,1.7,ñkìå,,0.005133115,
2012/11/25 15:00,15.3,49,,0,,1.6,ñkêº,,0.004140698,
2012/11/25 16:00,14.9,53,,0,,0.7,ñkñkêº,,2.51E-05,
2012/11/25 17:00,14.1,61,,0,,1.9,ñk,,1.00E-50,
2012/11/25 18:00,13.5,61,,0,,1.3,ñkñkìå,,1.00E-50,
2012/11/25 19:00,12.7,63,,0,,1.3,ñk,,1.00E-50,
2012/11/25 20:00,12.6,63,,0,,1.4,ñkìå,,1.00E-50,
2012/11/25 21:00,12,66,,0,,1.5,ñk,,1.00E-50,
2012/11/25 22:00,11.3,75,,0,,1.5,ñk,,1.00E-50,
2012/11/25 23:00,10.6,84,,0,,1.1,ñkñkìå,,1.00E-50,
2012/11/26 0:00,10.5,84,,0,,2.5,ñkìå,,1.00E-50,
2012/11/26 1:00,10.7,85,,0,,2.3,ñkñkìå,,1.00E-50,
2012/11/26 2:00,10.8,88,,0,,1.8,ñkìå,,1.00E-50,
2012/11/26 3:00,10.7,88,,0.5,,2.9,ñkñkìå,,1.00E-50,
2012/11/26 4:00,11,86,,1,,2.2,ñkñkìå,,1.00E-50,
2012/11/26 5:00,10.6,88,,1,,1.2,ñk,,1.00E-50,
2012/11/26 6:00,10.8,87,,2,,2.6,ñkñkìå,,0.812190913,
2012/11/26 7:00,10.9,88,,2.5,,2.1,ñkìå,,0.771938943,
2012/11/26 8:00,12.4,87,,3,,1,ñkìå,,0.706783992,
2012/11/26 9:00,14.8,82,,6,,1.8,ñk,,0.359220738,
2012/11/26 10:00,14.3,79,,3,,1.5,ñk,,0.157955478,
2012/11/26 11:00,15,75,,1.5,,2,ñkñkìå,,0.222361071,
2012/11/26 12:00,14.6,70,,4,,1.4,ñkñkìå,,0.605714475,
2012/11/26 13:00,13.7,69,,1,,1.7,ñk,,0.334228242,
2012/11/26 14:00,12.3,77,,4,,1.7,ñkñkêº,,0.303372796,
2012/11/26 15:00,11.4,71,,1,,2.9,ìÏ,,0.617606198,
2012/11/26 16:00,11.8,61,,0,,4.3,êºñkêº,,0.812433813,
2012/11/26 17:00,12,57,,0,,2.3,êºñkêº,,0.95,
2012/11/26 18:00,11.5,61,,0,,3.3,ñkêº,,1.00E-50,
2012/11/26 19:00,11.3,52,,0,,2.1,ñk,,1.00E-50,
2012/11/26 20:00,11.2,48,,0,,1.9,ñkêº,,1.00E-50,
2012/11/26 21:00,10.3,47,,0,,5.3,êº,,1.00E-50,
2012/11/26 22:00,10.3,47,,0,,5.8,êºñkêº,,1.00E-50,
2012/11/26 23:00,10.7,48,,0,,5.2,êº,,1.00E-50,
2012/11/27 0:00,10.1,49,,0,,5.2,êºñkêº,,1.00E-50,
2012/11/27 1:00,9.7,40,,0,,3.7,êºñkêº,,1.00E-50,
2012/11/27 2:00,9.5,40,,0,,3.8,êºñkêº,,1.00E-50,
2012/11/27 3:00,8.9,40,,0,,4.3,êºñkêº,,1.00E-50,
2012/11/27 4:00,8.6,41,,0,,3.9,êºñkêº,,1.00E-50,
2012/11/27 5:00,8.4,49,,0,,3.6,êº,,1.00E-50,
2012/11/27 6:00,6.9,62,,0,,2.5,êºñkêº,,0.348786342,
2012/11/27 7:00,6.7,65,,0,,3,êº,,0.675258569,
2012/11/27 8:00,6.7,66,,0,,2,êºñkêº,,0.740914893,
2012/11/27 9:00,7,59,,0,,2.5,ñkêº,,0.661731954,
2012/11/27 10:00,8.3,51,,0,,3.6,êºñkêº,,0.611914152,
2012/11/27 11:00,8.5,46,,0,,3.9,ñkñkêº,,0.412947377,
2012/11/27 12:00,9.2,38,,0,,4,ñkêº,,0.722111854,
2012/11/27 13:00,10.3,35,,0,,2.9,ñkêº,,0.4988111,
2012/11/27 14:00,10.5,36,,0,,2.4,ñkêº,,0.58752101,
2012/11/27 15:00,10.6,35,,0,,4,ñkêº,,0.496168993,
2012/11/27 16:00,9.7,38,,0,,4,ñkêº,,0.752834318,
2012/11/27 17:00,9,43,,0,,2.4,ñk,,1.00E-50,
2012/11/27 18:00,8.5,46,,0,,3.8,ñkñkêº,,1.00E-50,
2012/11/27 19:00,8.1,49,,0,,2.3,ñkêº,,1.00E-50,
2012/11/27 20:00,7.6,52,,0,,2.2,ñkêº,,1.00E-50,
2012/11/27 21:00,5.4,60,,0,,1.8,ñkêº,,1.00E-50,
2012/11/27 22:00,4.9,61,,0,,1.1,ñkñkìå,,1.00E-50,
2012/11/27 23:00,3.6,68,,0,,1.4,ñkñkìå,,1.00E-50,
2012/11/28 0:00,2.9,72,,0,,1.1,ñk,,1.00E-50,
2012/11/28 1:00,2.3,75,,0,,1.3,ñk,,1.00E-50,
2012/11/28 2:00,2,76,,0,,1.8,ìåñkìå,,1.00E-50,
2012/11/28 3:00,1.5,77,,0,,0.7,ìåñkìå,,1.00E-50,
2012/11/28 4:00,1.2,79,,0,,1,ìå,,1.00E-50,
2012/11/28 5:00,1.3,78,,0,,0.7,ñkìå,,1.00E-50,
2012/11/28 6:00,1.1,78,,0,,0.9,ñk,,0.782212899,
2012/11/28 7:00,0.9,79,,0,,0.3,ìåñkìå,,0.764315207,
2012/11/28 8:00,1.8,77,,0,,0.7,ñk,,0.759149503,
2012/11/28 9:00,4.4,66,,0,,0.9,ñkìå,,0.761133968,
2012/11/28 10:00,7.8,59,,0,,1.4,ñk,,0.743177359,
2012/11/28 11:00,10.6,43,,0,,1.2,ñkñkêº,,0.50152624,
2012/11/28 12:00,11.4,42,,0,,1.1,êºñkêº,,0.490687709,
2012/11/28 13:00,13.2,39,,0,,2.6,êºìÏêº,,0.46662839,
2012/11/28 14:00,13.9,41,,0,,3,êºìÏêº,,0.633116543,
2012/11/28 15:00,13.3,50,,0,,2.3,êº,,0.674350105,
2012/11/28 16:00,13.2,53,,0,,2.4,êº,,0.781758245,
2012/11/28 17:00,12.2,59,,0,,1,ìÏêº,,1.00E-50,
2012/11/28 18:00,10.7,63,,0,,1.1,ìåìÏìå,,1.00E-50,
2012/11/28 19:00,10.3,67,,0,,1.7,ìÏ,,1.00E-50,
2012/11/28 20:00,11.2,58,,0,,1,ìÏêº,,1.00E-50,
2012/11/28 21:00,9.2,68,,0,,0.9,ìåñkìå,,1.00E-50,
2012/11/28 22:00,8.9,70,,0,,1,ñk,,1.00E-50,
2012/11/28 23:00,8.7,71,,0,,1.7,ñkñkìå,,1.00E-50,
2012/11/29 0:00,8.4,73,,0,,1.6,ìåñkìå,,1.00E-50,
2012/11/29 1:00,8.1,74,,0,,1.1,ñk,,1.00E-50,
2012/11/29 2:00,8.5,73,,0,,1,ñkñkêº,,1.00E-50,
2012/11/29 3:00,7.9,76,,0,,1,ñk,,1.00E-50,
2012/11/29 4:00,7.9,77,,0,,1.3,ñk,,1.00E-50,
2012/11/29 5:00,8.1,77,,0,,1.2,ìåìÏìå,,1.00E-50,
2012/11/29 6:00,8.2,78,,0,,1.4,ñk,,0.837005526,
2012/11/29 7:00,8.7,78,,0,,0.8,ñkñkìå,,0.741057572,
2012/11/29 8:00,9,75,,0,,1.1,ñkñkêº,,0.620601142,
2012/11/29 9:00,10.5,73,,0,,0.9,ìå,,0.663271139,
2012/11/29 10:00,13.6,62,,0,,0.8,ñkìå,,0.665876592,
2012/11/29 11:00,13.9,60,,0,,1.2,ñk,,0.613093733,
2012/11/29 12:00,13.7,64,,0,,0.7,ìå,,0.774525968,
2012/11/29 13:00,13.8,65,,0,,1.1,ìÏìå,,0.761137505,
2012/11/29 14:00,13.1,70,,0,,1,êºìÏêº,,0.766165547,
2012/11/29 15:00,11.3,80,,0,,2,ìÏêº,,0.788497008,
2012/11/29 16:00,11.8,81,,0,,2.1,ìÏ,,0.820918664,
2012/11/29 17:00,11.2,78,,0,,1.1,ìåìÏìå,,1.00E-50,
2012/11/29 18:00,11.3,74,,0,,1.3,ìÏìå,,1.00E-50,
2012/11/29 19:00,10.1,84,,0,,1.8,ìÏìÏìå,,1.00E-50,
2012/11/29 20:00,9.2,87,,0,,2,ìÏìÏìå,,1.00E-50,
2012/11/29 21:00,9.6,77,,0,,1.5,ìÏìå,,1.00E-50,
2012/11/29 22:00,8.4,81,,0,,1,ñkñkìå,,1.00E-50,
2012/11/29 23:00,8.2,80,,0,,1.6,ñkñkêº,,1.00E-50,
2012/11/30 0:00,7.4,83,,0,,1.7,ñk,,1.00E-50,
2012/11/30 1:00,6.5,88,,0,,0.4,ìå,,1.00E-50,
2012/11/30 2:00,6.6,86,,0,,0.9,ìÏìÏìå,,1.00E-50,
2012/11/30 3:00,7.2,84,,0,,1.4,ñk,,1.00E-50,
2012/11/30 4:00,6.1,87,,0,,1,ñkñkêº,,1.00E-50,
2012/11/30 5:00,5.7,87,,0,,1.4,ñkñkêº,,1.00E-50,
2012/11/30 6:00,5.3,88,,0,,1.1,ñk,,0.823456313,
2012/11/30 7:00,5,88,,0,,1.8,ñk,,0.786822166,
2012/11/30 8:00,6.5,84,,0,,1.1,ñkñkìå,,0.76443967,
2012/11/30 9:00,8.6,77,,0,,1.3,ñkñkìå,,0.7567676,
2012/11/30 10:00,9.6,77,,0,,1,ñkñkìå,,0.736602838,
2012/11/30 11:00,12.6,68,,0,,0.9,ñkñkìå,,0.729138451,
2012/11/30 12:00,13.5,63,,0,,1.3,ñk,,0.728326298,
2012/11/30 13:00,13.8,62,,0,,1.1,ñkñkìå,,0.738390312,
2012/11/30 14:00,13.6,61,,0,,2,ñkñkêº,,0.703176315,
2012/11/30 15:00,13.3,62,,0,,2.7,ñkñkêº,,0.748342226,
2012/11/30 16:00,13.4,60,,0,,2.7,ñkñkìå,,0.568683105,
2012/11/30 17:00,12.6,63,,0,,2.5,ñkñkìå,,1.00E-50,
2012/11/30 18:00,12.3,65,,0,,2.9,ñkñkìå,,1.00E-50,
2012/11/30 19:00,11.8,64,,0,,3.4,ñkñkìå,,1.00E-50,
2012/11/30 20:00,9.6,72,,0,,3.6,ñkñkìå,,1.00E-50,
2012/11/30 21:00,9.6,71,,0,,1.5,ñkìå,,1.00E-50,
2012/11/30 22:00,10.4,69,,0,,1.5,ñk,,1.00E-50,
2012/11/30 23:00,8.8,74,,0,,1.5,êºñkêº,,1.00E-50,
2012/12/1 0:00,7.9,76,,0,,1.1,ñkñkêº,,1.00E-50,
2012/12/1 1:00,7.6,80,,0,,0.5,ìå,,1.00E-50,
2012/12/1 2:00,10.6,65,,0,,1.8,ñkêº,,1.00E-50,
2012/12/1 3:00,8.8,71,,0,,1.5,ñkêº,,1.00E-50,
2012/12/1 4:00,6.9,80,,0,,1.5,ñkñkêº,,1.00E-50,
2012/12/1 5:00,8.3,74,,0,,1.4,ìÏêº,,1.00E-50,
2012/12/1 6:00,10.4,56,,0,,0.9,ñk,,0.001376244,
2012/12/1 7:00,9.7,54,,0,,1.7,ñkêº,,0.002913269,
2012/12/1 8:00,9.7,51,,0,,1.8,ñkñkêº,,0.093438762,
2012/12/1 9:00,9.6,53,,0,,2.3,ñkñkêº,,0.386570484,
2012/12/1 10:00,9.4,55,,0,,1.4,ñkñkìå,,0.480142946,
2012/12/1 11:00,9.6,49,,0,,1.9,ñk,,0.393925897,
2012/12/1 12:00,10.3,40,,0,,2,ñkñkêº,,0.573286663,
2012/12/1 13:00,11.1,36,,0,,2.3,ñkñkêº,,0.551154644,
2012/12/1 14:00,11.3,38,,0,,2.7,ñkêº,,0.470524972,
2012/12/1 15:00,10.6,43,,0,,3.4,ñkñkêº,,0.536268932,
2012/12/1 16:00,10.5,45,,0,,3.9,ñk,,0.515559359,
2012/12/1 17:00,9.9,44,,0,,3.1,ñk,,1.00E-50,
2012/12/1 18:00,9.6,47,,0,,2.4,ñkñkìå,,1.00E-50,
2012/12/1 19:00,7.6,56,,0,,2.4,ñkìå,,1.00E-50,
2012/12/1 20:00,7.1,60,,0,,2.4,ñkñkìå,,1.00E-50,
2012/12/1 21:00,7.2,58,,0,,2.8,ñkìå,,1.00E-50,
2012/12/1 22:00,7.6,57,,0,,2,ñkñkìå,,1.00E-50,
2012/12/1 23:00,8.2,62,,0,,0.3,ñkìå,,1.00E-50,
2012/12/2 0:00,8,65,,0,,0.8,ìåñkìå,,1.00E-50,
2012/12/2 1:00,7.7,65,,0,,2.3,ñkìå,,1.00E-50,
2012/12/2 2:00,8.2,64,,0,,2.4,ñkìå,,1.00E-50,
2012/12/2 3:00,9.4,64,,0,,2.1,ìåñkìå,,1.00E-50,
2012/12/2 4:00,9.2,67,,0,,1.9,ñkìå,,1.00E-50,
2012/12/2 5:00,8,71,,0,,1.3,ìåñkìå,,1.00E-50,
2012/12/2 6:00,7.6,75,,0,,0.7,ìÏ,,0.888865858,
2012/12/2 7:00,8,73,,0,,0.9,ìåñkìå,,0.710990837,
2012/12/2 8:00,7.5,75,,0,,0.6,ìÏìÏìå,,0.729537615,
2012/12/2 9:00,7.5,76,,0,,1.2,ñk,,0.646586361,
2012/12/2 10:00,8.5,73,,0,,1.8,ñkìå,,0.692447305,
2012/12/2 11:00,8.6,78,,0,,2.4,ñkìå,,0.725925247,
2012/12/2 12:00,8.7,80,,0,,3.1,ñkìå,,0.691357163,
2012/12/2 13:00,9,83,,0,,2.7,ñkìå,,0.620187177,
2012/12/2 14:00,9.2,85,,0,,2.4,ñkìå,,0.71259609,
2012/12/2 15:00,9.1,88,,0,,1.9,ñkñkêº,,0.588845242,
2012/12/2 16:00,9.2,88,,0,,1.3,ñkñkìå,,0.574585049,
2012/12/2 17:00,9.8,87,,0,,2.3,ñkìå,,1.00E-50,
2012/12/2 18:00,9.4,89,,0,,1.9,ñk,,1.00E-50,
2012/12/2 19:00,9.6,89,,0.5,,1.1,ñkìå,,1.00E-50,
2012/12/2 20:00,9.6,88,,0.5,,1.2,ñk,,1.00E-50,
2012/12/2 21:00,10,87,,0,,1.7,ñkìå,,1.00E-50,
2012/12/2 22:00,10.3,82,,0,,1.5,ñk,,1.00E-50,
2012/12/2 23:00,10.4,82,,0,,2.7,ñkñkìå,,1.00E-50,
2012/12/3 0:00,10.7,75,,0,,1.3,ìåñkìå,,1.00E-50,
2012/12/3 1:00,9.9,83,,0,,0.6,ñkìå,,1.00E-50,
2012/12/3 2:00,8.9,86,,0,,1.5,ñkñkìå,,1.00E-50,
2012/12/3 3:00,8,89,,0,,1.4,ñkñkìå,,1.00E-50,
2012/12/3 4:00,8.4,89,,0,,1.3,ñkñkìå,,1.00E-50,
2012/12/3 5:00,8.4,89,,0,,0.3,ñkêº,,1.00E-50,
2012/12/3 6:00,8.3,87,,0,,1.6,ñk,,0.543993673,
2012/12/3 7:00,8.3,86,,0,,1.7,ñkñkìå,,0.70464807,
2012/12/3 8:00,8.1,88,,0,,0.9,ñkìå,,0.668505265,
2012/12/3 9:00,9.9,79,,0,,1.1,ñkñkìå,,0.704047009,
2012/12/3 10:00,11.6,67,,0,,1.5,ñkìå,,0.729576203,
2012/12/3 11:00,12.2,69,,0,,1.8,ñkìå,,0.502325808,
2012/12/3 12:00,12.1,69,,0,,1.8,ñkìå,,0.430543148,
2012/12/3 13:00,12.4,65,,0,,2.4,ñkñkìå,,0.393549855,
2012/12/3 14:00,10.9,81,,0,,1.2,ñkñkêº,,0.629773336,
2012/12/3 15:00,10.9,81,,0,,2.4,ñkêº,,0.662319647,
2012/12/3 16:00,11.2,83,,0,,1,ñkêº,,0.594962255,
2012/12/3 17:00,11.1,84,,0,,0.1,ê√â∏,,1.00E-50,
2012/12/3 18:00,11,85,,0,,1.8,ìå,,1.00E-50,
2012/12/3 19:00,11,84,,0,,1.7,ñkêº,,1.00E-50,
2012/12/3 20:00,10.5,87,,0,,1.5,ñkñkêº,,1.00E-50,
2012/12/3 21:00,10,88,,0,,1,ìåñkìå,,1.00E-50,
2012/12/3 22:00,9.5,83,,0,,1.7,ñkêº,,1.00E-50,
2012/12/3 23:00,8.9,83,,0,,1.5,ñk,,1.00E-50,
2012/12/4 0:00,8.4,86,,0,,1.9,êº,,1.00E-50,
2012/12/4 1:00,9,85,,0,,1.6,ñkêº,,1.00E-50,
2012/12/4 2:00,12.7,58,,0.5,,1.5,ñkêº,,1.00E-50,
2012/12/4 3:00,11.2,53,,2.5,,2.4,ìÏìÏìå,,1.00E-50,
2012/12/4 4:00,10,48,,1,,2.2,ìÏìÏìå,,1.00E-50,
2012/12/4 5:00,9.8,50,,1,,1.5,ìÏêº,,1.00E-50,
2012/12/4 6:00,9.8,52,,0.5,,0.7,ìÏ,,0.867205785,
2012/12/4 7:00,9.4,47,,0,,2.1,êº,,0.777433962,
2012/12/4 8:00,9,44,,0,,4,êºñkêº,,0.742854435,
2012/12/4 9:00,9.7,37,,0,,6.4,êº,,0.654826974,
2012/12/4 10:00,10.6,38,,0,,6.7,êº,,0.710383422,
2012/12/4 11:00,10.5,39,,0,,5.1,êºñkêº,,0.646683629,
2012/12/4 12:00,11,30,,0,,6.6,êº,,0.348601426,
2012/12/4 13:00,10.9,32,,0,,5.6,êºñkêº,,0.766718095,
2012/12/4 14:00,10.1,40,,0,,3.9,ñkêº,,0.759242054,
2012/12/4 15:00,9.6,39,,0,,3.8,êºñkêº,,0.818072299,
2012/12/4 16:00,8.5,43,,0,,5.8,êºñkêº,,0.828234033,
2012/12/4 17:00,7.7,44,,0,,4.9,êºñkêº,,1.00E-50,
2012/12/4 18:00,7.3,42,,0,,5.4,êº,,1.00E-50,
2012/12/4 19:00,6.8,48,,0,,4.8,êºñkêº,,1.00E-50,
2012/12/4 20:00,6.8,45,,0,,4.3,êºñkêº,,1.00E-50,
2012/12/4 21:00,6.7,41,,0,,5.1,êº,,1.00E-50,
2012/12/4 22:00,5.3,54,,0,,4.8,êºìÏêº,,1.00E-50,
2012/12/4 23:00,4.9,57,,0,,4.4,êºìÏêº,,1.00E-50,
2012/12/5 0:00,4.3,60,,0,,3.5,êº,,1.00E-50,
2012/12/5 1:00,3.8,62,,0,,3,êº,,1.00E-50,
2012/12/5 2:00,4.2,59,,0,,4.5,êº,,1.00E-50,
2012/12/5 3:00,3,66,,0,,4.4,êº,,1.00E-50,
2012/12/5 4:00,3.1,66,,0,,2.9,êº,,1.00E-50,
2012/12/5 5:00,2.6,68,,0,,2.5,êºñkêº,,1.00E-50,
2012/12/5 6:00,2.4,68,,0,,2.2,êºñkêº,,0.802041987,
2012/12/5 7:00,2.3,71,,0,,1,ñkêº,,0.681894188,
2012/12/5 8:00,3.2,69,,0,,0.7,ñk,,0.711965606,
2012/12/5 9:00,4,68,,0,,2.6,êºñkêº,,0.650200832,
2012/12/5 10:00,5.3,65,,0,,3.9,êº,,0.571115014,
2012/12/5 11:00,6.5,62,,0,,3.7,êº,,0.649189532,
2012/12/5 12:00,7.5,59,,0,,4.2,êº,,0.724316364,
2012/12/5 13:00,8.4,53,,0,,3.7,êºñkêº,,0.77619728,
2012/12/5 14:00,8.7,51,,0,,2.8,êº,,0.750708313,
2012/12/5 15:00,8.9,51,,0,,3.4,êºìÏêº,,0.772016497,
2012/12/5 16:00,8.6,56,,0,,3.1,êº,,0.841725996,
2012/12/5 17:00,7.9,60,,0,,1.1,êºñkêº,,1.00E-50,
2012/12/5 18:00,7.3,65,,0,,1.5,ìÏìå,,1.00E-50,
2012/12/5 19:00,7.1,66,,0,,0.8,ìåìÏìå,,1.00E-50,
2012/12/5 20:00,7,67,,0,,3.4,ìÏìÏìå,,1.00E-50,
2012/12/5 21:00,7.4,67,,0,,1.8,ìÏìÏìå,,1.00E-50,
2012/12/5 22:00,7.5,68,,0,,1.4,ìÏìå,,1.00E-50,
2012/12/5 23:00,9.5,71,,0,,0.8,ìåìÏìå,,1.00E-50,
2012/12/6 0:00,8.7,78,,0,,1,ìå,,1.00E-50,
2012/12/6 1:00,10,62,,0,,1,ñkñkìå,,1.00E-50,
2012/12/6 2:00,10,53,,0,,1.7,ìÏìÏìå,,1.00E-50,
2012/12/6 3:00,9.6,52,,0,,5.3,ìÏìÏêº,,1.00E-50,
2012/12/6 4:00,8.6,48,,0.5,,7.8,êº,,1.00E-50,
2012/12/6 5:00,8,46,,0,,8,êº,,1.00E-50,
2012/12/6 6:00,7,44,,0,,6.3,êº,,0.658690736,
2012/12/6 7:00,6.5,53,,0,,7,êºñkêº,,0.768406044,
2012/12/6 8:00,6.7,42,,0,,4.8,êºñkêº,,0.748056094,
2012/12/6 9:00,6.9,51,,0,,5.4,êºñkêº,,0.742918399,
2012/12/6 10:00,6.7,51,,0,,6.2,êº,,0.646338936,
2012/12/6 11:00,6.5,52,,0,,6.6,êºñkêº,,0.330046073,
2012/12/6 12:00,6.3,52,,0,,4.3,êºñkêº,,0.499451314,
2012/12/6 13:00,6,52,,0,,7.2,êºìÏêº,,0.453446589,
2012/12/6 14:00,5.8,53,,0,,5.4,êºìÏêº,,0.163355478,
2012/12/6 15:00,5.6,53,,0,,4.3,êºñkêº,,0.619997838,
2012/12/6 16:00,5.4,53,,0,,4.1,êº,,0.288788075,
2012/12/6 17:00,5.2,54,,0,,3.7,êº,,1.00E-50,
2012/12/6 18:00,5,54,,0,,3.9,êº,,1.00E-50,
2012/12/6 19:00,4.7,54,,0,,1.5,ñkêº,,1.00E-50,
2012/12/6 20:00,4.5,55,,0,,1,ñkñkêº,,1.00E-50,
2012/12/6 21:00,4.3,55,,0,,2.6,ñkêº,,1.00E-50,
2012/12/6 22:00,4,56,,0,,3.3,ñkêº,,1.00E-50,
2012/12/6 23:00,2.1,69,,0,,1.7,ñk,,1.00E-50,
2012/12/7 0:00,2.1,68,,0,,2.5,ñkêº,,1.00E-50,
2012/12/7 1:00,1.4,73,,0,,1.9,ñkêº,,1.00E-50,
2012/12/7 2:00,1.4,76,,0,,1,ñkñkêº,,1.00E-50,
2012/12/7 3:00,1.5,75,,0,,0.8,ñk,,1.00E-50,
2012/12/7 4:00,1.4,78,,0,,1,ñk,,1.00E-50,
2012/12/7 5:00,1.3,78,,0,,0.7,ñkìå,,1.00E-50,
2012/12/7 6:00,1.1,81,,0,,2,ìÏìå,,0.850878567,
2012/12/7 7:00,1.1,79,,0,,1.6,ñk,,0.733591021,
2012/12/7 8:00,1.7,75,,0,,0.8,ñkìå,,0.733888046,
2012/12/7 9:00,3.3,67,,0,,1.3,ñkìå,,0.721422101,
2012/12/7 10:00,5.8,56,,0,,1.6,êºìÏêº,,0.639218292,
2012/12/7 11:00,8,48,,0,,4.8,ìÏêº,,0.635775468,
2012/12/7 12:00,9.1,41,,0,,4.8,êº,,0.670533772,
2012/12/7 13:00,9.8,42,,0,,2.2,êºñkêº,,0.590690125,
2012/12/7 14:00,9.8,45,,0,,3.8,ìÏêº,,0.542554221,
2012/12/7 15:00,9.9,49,,0,,1.8,ìÏêº,,0.474811771,
2012/12/7 16:00,9.8,50,,0,,2.7,ìÏìÏêº,,0.443338594,
2012/12/7 17:00,8.7,59,,0,,2.5,ìÏìÏêº,,1.00E-50,
2012/12/7 18:00,8.2,61,,0,,2.3,ìÏìÏìå,,1.00E-50,
2012/12/7 19:00,8.7,65,,0,,1.9,ìÏìÏìå,,1.00E-50,
2012/12/7 20:00,7.9,90,,0,,0.4,ìÏìÏìå,,1.00E-50,
2012/12/7 21:00,7.9,87,,0,,0.5,ìÏìÏêº,,1.00E-50,
2012/12/7 22:00,8,91,,0,,1.3,ìÏìÏìå,,1.00E-50,
2012/12/7 23:00,7,95,,0,,1,ìå,,1.00E-50,
2012/12/8 0:00,7.3,92,,0,,1.1,ìåñkìå,,1.00E-50,
2012/12/8 1:00,7.9,84,,0,,3,ñkñkêº,,1.00E-50,
2012/12/8 2:00,11.6,60,,0,,2.3,ñkìå,,1.00E-50,
2012/12/8 3:00,9,75,,0,,2.2,ìåñkìå,,1.00E-50,
2012/12/8 4:00,10.1,55,,0,,0.7,ñk,,1.00E-50,
