åé,ì˙,éû,ãCâ∑,ê‚ëŒéºìx,êÑíËì˙éÀó ,â∫å¸Ç´ëÂãCï˙éÀ,ìÏñkïó,ìåêºïó,ãCà≥,ç~êÖó ,ïóë¨,ïóå¸,ëæózçÇìx,ëæózï˚à ,ñ@ê¸ñ íºíBì˙éÀó ,êÖïΩñ ìVãÛì˙éÀó ,ñÈä‘ï˙éÀ
3,25,20,17.385643,8.117937,0.000000,1.306487,-2.323471,-2.735051,102713.858955,0.328585,3.576915,45.000000,-10.814912,277.260043,0.000000,0.000000,0.147911
3,25,21,17.530657,8.301265,0.000000,1.302804,-1.293371,-3.681558,102720.808414,0.439280,3.896268,67.500000,-24.008774,284.768636,0.000000,0.000000,0.154499
3,25,22,17.639857,8.149660,0.000000,1.295949,-0.523312,-3.813647,102771.916570,0.107495,3.813647,90.000000,-36.685905,294.124450,0.000000,0.000000,0.163546
3,25,23,17.813473,8.058885,0.000000,1.258604,-0.337379,-3.635053,102716.532706,0.000972,3.635053,90.000000,-48.260673,307.202100,0.000000,0.000000,0.204380
3,26,0,18.102721,8.474515,0.000000,1.251240,-0.747573,-3.398868,102634.200360,0.000000,3.426228,67.500000,-57.137919,327.556791,0.000000,0.000000,0.217570
3,26,1,18.328994,8.853074,0.000000,1.292084,-0.943361,-2.923699,102586.338273,0.000000,3.062155,67.500000,-61.411991,211.799339,0.000000,0.000000,0.181296
3,26,2,18.572784,9.071685,0.000000,1.332618,-0.555907,-3.194378,102488.164337,0.000000,3.194378,90.000000,-58.890481,25.542898,0.000000,0.000000,0.145697
3,26,3,18.548257,9.160389,0.000000,1.374286,0.761556,-4.550351,102520.765725,0.000680,4.550351,90.000000,-50.819608,47.734854,0.000000,0.000000,0.103532
3,26,4,18.688666,9.101055,0.000000,1.402662,0.472948,-4.887486,102479.796912,0.001946,4.887486,90.000000,-39.785114,62.342468,0.000000,0.000000,0.078004
3,26,5,18.672433,9.045880,0.000000,1.406004,0.546636,-4.907496,102492.359152,0.005350,4.907496,90.000000,-27.368777,72.516911,0.000000,0.000000,0.074332
3,26,6,18.916451,9.054345,0.000000,1.383824,0.995165,-5.963237,102488.964835,0.009141,5.963237,90.000000,-14.299847,80.423355,0.000000,0.000000,0.101469
3,26,7,18.982814,8.913203,0.020926,1.360067,0.475303,-5.063924,102560.396562,0.000000,5.063924,90.000000,-0.935709,87.308236,0.000000,0.020926,0.126576
3,26,8,18.978089,9.350542,0.190742,1.411266,0.878557,-5.244620,102583.701013,0.025547,5.244620,90.000000,12.504182,94.014410,0.000000,0.190742,0.075282
3,26,9,18.664701,9.450698,0.404547,1.422516,0.691093,-6.802983,102591.706301,0.554081,6.802983,90.000000,25.824318,101.340775,0.000000,0.404547,0.057663
3,26,10,18.888891,9.357140,0.717033,1.397016,0.642717,-7.231308,102694.433437,0.031080,7.231308,90.000000,38.753940,110.400462,0.027017,0.700122,0.087717
3,26,11,19.145771,9.008010,1.105062,1.355710,1.058647,-7.345121,102691.503647,0.001361,7.345121,90.000000,50.759580,123.230759,0.009553,1.097663,0.134253
3,26,12,19.400590,9.008649,1.588836,1.336129,1.236757,-7.638702,102583.042047,0.000000,7.638702,90.000000,60.558041,143.711631,0.022645,1.569115,0.159038
3,26,13,19.390845,8.851869,1.782804,1.334926,0.604885,-7.075158,102622.483078,0.000000,7.075158,90.000000,65.342928,175.194759,0.160248,1.637167,0.160041
3,26,14,19.188903,8.643455,1.647733,1.326560,0.470056,-7.095834,102504.778498,0.000000,7.095834,90.000000,62.501066,208.809948,0.023952,1.626487,0.164283
3,26,15,19.239977,8.356179,1.926666,1.273619,0.873571,-7.203029,102375.199332,0.000000,7.203029,90.000000,53.713711,232.194337,0.702971,1.360023,0.218267
3,26,16,19.107194,8.206371,1.666068,1.247291,0.279242,-6.820703,102482.363456,0.000000,6.820703,90.000000,42.127618,246.621694,0.645341,1.233183,0.241886
3,26,17,18.853903,8.164278,0.987635,1.267930,0.677164,-6.559117,102473.366801,0.000000,6.559117,90.000000,29.376723,256.440266,0.371271,0.805509,0.216091
3,26,18,18.571156,8.083039,0.530157,1.256297,0.642969,-5.531102,102513.339809,0.000000,5.531102,90.000000,16.129312,264.101640,0.493178,0.393150,0.221985
3,26,19,18.411871,8.048634,0.088189,1.235554,0.301078,-5.639977,102524.560874,0.000000,5.639977,90.000000,2.701430,270.891102,0.099998,0.083476,0.239502
3,26,20,18.402377,7.995630,0.000000,1.228705,0.294519,-6.176794,102511.139545,0.000000,6.176794,90.000000,-10.702235,277.651983,0.000000,0.000000,0.246159
3,26,21,18.678879,7.831760,0.000000,1.229141,0.828831,-5.916272,102506.786128,0.000000,5.916272,90.000000,-23.877812,285.183634,0.000000,0.000000,0.251325
3,26,22,18.765910,7.927026,0.000000,1.243192,0.570780,-5.442910,102591.409961,0.000000,5.442910,90.000000,-36.520840,294.579927,0.000000,0.000000,0.239041
3,26,23,18.796144,8.071873,0.000000,1.261421,1.196944,-5.640332,102495.366839,0.000000,5.669038,112.500000,-48.038506,307.701145,0.000000,0.000000,0.221427
3,27,0,18.853792,7.997588,0.000000,1.274113,2.046035,-6.224260,102414.245586,0.000000,6.533450,112.500000,-56.830873,328.018384,0.000000,0.000000,0.209906
3,27,1,18.916640,8.009840,0.000000,1.262856,1.800906,-6.175064,102376.675139,0.000000,6.394192,112.500000,-61.028916,212.004991,0.000000,0.000000,0.222441
3,27,2,18.947355,8.165977,0.000000,1.274464,2.034614,-5.822608,102311.813586,0.000000,6.158002,112.500000,-58.501940,25.390717,0.000000,0.000000,0.211458
3,27,3,18.827371,7.912443,0.000000,1.279601,2.570335,-6.102536,102230.825171,0.000000,6.621633,112.500000,-50.476344,47.416125,0.000000,0.000000,0.203881
3,27,4,18.932775,8.194487,0.000000,1.252832,2.730798,-5.190761,102251.882803,0.000000,5.840669,112.500000,-39.486508,61.997574,0.000000,0.000000,0.232794
3,27,5,18.947879,8.451783,0.000000,1.250312,3.036545,-5.094292,102198.826553,0.000000,5.868547,112.500000,-27.100723,72.182880,0.000000,0.000000,0.235621
3,27,6,19.150406,8.199892,0.000000,1.270160,2.117135,-5.792302,102168.974193,0.000000,6.161582,112.500000,-14.049878,80.101035,0.000000,0.000000,0.219898
3,27,7,19.158049,8.419282,0.028335,1.280502,1.932445,-5.514950,102200.523160,0.000000,5.834664,112.500000,-0.693919,86.989286,0.000000,0.028335,0.209712
3,27,8,19.319140,8.569544,0.280718,1.275951,2.070837,-5.505307,102196.452814,0.000000,5.878715,112.500000,12.746643,93.688062,0.008220,0.278905,0.217551
3,27,9,19.493504,8.507460,0.695640,1.277799,3.658248,-5.775518,102125.930774,0.002527,6.735834,112.500000,26.077015,100.995530,0.101407,0.651064,0.219268
3,27,10,20.000506,8.663686,1.417890,1.248857,4.585215,-4.997630,102188.971183,0.000000,6.776094,135.000000,39.029247,110.027423,0.523274,1.088376,0.258611
3,27,11,20.186082,8.814996,1.678685,1.263949,4.821339,-4.863920,102097.242834,0.000000,6.848512,135.000000,51.074638,122.842108,0.545939,1.253964,0.247340
3,27,12,20.408453,9.048895,1.996830,1.276087,5.504837,-5.471812,101939.497050,0.000000,7.761663,135.000000,60.928183,143.421356,0.445359,1.607581,0.239790
3,27,13,20.495610,9.240533,1.810117,1.313602,6.020762,-3.871196,101940.053480,0.000000,7.043901,157.500000,65.734722,175.306659,0.357866,1.483868,0.204076
3,27,14,20.238612,9.782965,1.282756,1.378543,6.146028,-3.081041,101863.238756,0.412600,6.857253,157.500000,62.818965,209.322056,0.039332,1.247768,0.133828
3,27,15,21.075047,9.480129,1.361209,1.376291,6.738565,-2.640133,101688.582685,0.171863,7.235957,157.500000,53.935558,232.757357,0.017480,1.347079,0.153401
3,27,16,21.004500,9.704267,0.999905,1.406172,5.949391,-2.493084,101607.908816,0.016786,6.450582,157.500000,42.287234,247.118029,0.108815,0.926689,0.122054
3,27,17,20.700062,10.319483,0.566137,1.422614,5.358004,-1.494652,101618.765728,0.287685,5.522129,157.500000,29.502351,256.877265,0.002595,0.564858,0.099295
3,27,18,20.260364,10.641781,0.299464,1.400350,6.310243,-2.150001,101558.047514,0.940386,6.652674,157.500000,16.238770,264.502888,0.000000,0.299464,0.112470
3,27,19,20.366218,11.140002,0.038383,1.409563,5.718355,-1.344041,101557.747250,0.950097,5.797414,157.500000,2.807171,271.277828,0.000000,0.038383,0.105442
3,27,20,20.568099,11.642371,0.000000,1.448933,5.733912,0.142737,101649.294757,0.920762,5.733912,180.000000,-10.589447,278.042993,0.000000,0.000000,0.070244
3,27,21,21.243778,12.368466,0.000000,1.487681,5.705571,-1.920642,101493.636829,0.541479,6.006258,157.500000,-23.746149,285.597116,0.000000,0.000000,0.045524
3,27,22,20.972803,13.171577,0.000000,1.513654,5.770521,0.300278,101579.115238,4.866182,5.770521,180.000000,-36.354520,295.032717,0.000000,0.000000,0.013913
3,27,23,20.735649,13.390007,0.000000,1.503413,4.445693,0.219864,101509.005750,3.322611,4.445693,180.000000,-47.814757,308.195094,0.000000,0.000000,0.019234
3,28,0,21.017952,12.572011,0.000000,1.479583,5.541446,0.576657,101397.206320,1.481063,5.541446,180.000000,-56.522841,328.471707,0.000000,0.000000,0.048923
3,28,1,21.277967,12.761423,0.000000,1.457708,3.125760,2.926104,101392.538279,0.012926,4.279314,225.000000,-60.646257,212.205668,0.000000,0.000000,0.076209
3,28,2,20.568761,11.939674,0.000000,1.427701,-0.737693,5.293694,101341.112921,0.015625,5.293694,270.000000,-58.113937,25.242246,0.000000,0.000000,0.091490
3,28,3,19.997635,11.141164,0.000000,1.391131,-2.461788,5.570345,101267.826694,0.000000,6.088413,292.500000,-50.132866,47.102794,0.000000,0.000000,0.116278
3,28,4,19.776693,10.846872,0.000000,1.347133,-2.666317,5.201746,101313.830410,0.000000,5.826142,292.500000,-39.187434,61.656471,0.000000,0.000000,0.155737
3,28,5,19.621234,10.464629,0.000000,1.314100,-2.060038,5.157597,101279.478190,0.000000,5.553341,292.500000,-26.832351,71.851229,0.000000,0.000000,0.185582
3,28,6,19.366312,10.281961,0.000000,1.308509,-0.727864,4.376089,101281.066757,0.000000,4.376089,270.000000,-13.799905,79.780156,0.000000,0.000000,0.185956
3,28,7,19.370387,10.171362,0.039790,1.301338,-0.621397,4.147084,101344.328151,0.000000,4.147084,270.000000,-0.452509,86.671090,0.000000,0.039790,0.193210
3,28,8,19.840054,10.029212,0.468047,1.293406,-0.806435,4.360792,101369.155233,0.000000,4.360792,270.000000,12.988303,93.361821,0.691649,0.312598,0.210765
3,28,9,20.272130,10.211167,1.103069,1.292405,0.808698,5.503496,101300.044692,0.000000,5.503496,270.000000,26.328467,100.649565,1.080570,0.623819,0.220658
3,28,10,20.690280,10.218427,1.906427,1.306033,0.683034,5.406200,101334.721857,0.000000,5.406200,270.000000,39.302890,109.652303,1.612675,0.884927,0.215674
3,28,11,20.948198,10.320486,2.365480,1.340086,0.330344,5.544352,101334.467593,0.000000,5.544352,270.000000,51.387831,122.449027,1.318158,1.335488,0.186970
3,28,12,21.172202,10.253205,2.652003,1.350860,1.717887,5.877389,101245.920488,0.000000,6.087407,247.500000,61.296932,143.125232,1.426055,1.401181,0.180854
3,28,13,21.271076,10.319430,3.049604,1.321692,0.866994,6.279760,101194.441091,0.000000,6.279760,270.000000,66.125463,175.422022,1.983359,1.235953,0.212081
3,28,14,21.384302,10.452879,2.925264,1.331815,0.426056,6.060367,101110.773832,0.000000,6.060367,270.000000,63.134212,209.844366,1.776059,1.340900,0.204319
3,28,15,21.650808,10.618030,2.006162,1.378592,1.165894,6.342525,100959.652249,0.000000,6.342525,270.000000,54.154223,233.325459,0.805401,1.353306,0.163110
3,28,16,21.581099,11.310174,1.428098,1.402676,-0.208361,6.835930,100979.248673,0.000000,6.835930,270.000000,42.444285,247.615977,0.342795,1.196755,0.137568
3,28,17,21.645838,11.083417,0.947668,1.382562,-0.813802,6.177262,101002.397225,0.000000,6.177262,270.000000,29.626191,257.314513,0.301158,0.798793,0.159036
3,28,18,21.591675,11.701654,0.544971,1.371605,-1.158541,5.571795,100997.091258,0.000000,5.591022,292.500000,16.347142,264.903802,0.467655,0.413346,0.168859
3,28,19,21.171976,11.137133,0.100103,1.356499,-1.911919,5.044047,101038.853294,0.000000,5.391751,292.500000,2.912458,271.663866,0.249270,0.087438,0.175211
3,28,20,20.943790,11.071673,0.000000,1.335626,-1.941189,4.239697,101125.977009,0.000000,4.659830,292.500000,-10.476519,278.432947,0.000000,0.000000,0.191339
3,28,21,21.105809,12.242994,0.000000,1.384678,-1.129542,5.086706,101164.468762,0.000000,5.131761,292.500000,-23.613771,286.008944,0.000000,0.000000,0.145655
3,28,22,21.325520,12.283615,0.000000,1.422390,-2.139672,6.080284,101286.970393,0.000000,6.436267,292.500000,-36.186955,295.482670,0.000000,0.000000,0.112518
3,28,23,21.256637,12.137496,0.000000,1.412649,-2.473931,5.459701,101242.750080,0.000000,5.990839,292.500000,-47.589475,308.683809,0.000000,0.000000,0.120824
3,29,0,21.044833,12.281502,0.000000,1.400542,-1.804719,5.838374,101206.296283,0.000000,6.084590,292.500000,-56.213921,328.916750,0.000000,0.000000,0.128522
3,29,1,20.925574,11.915315,0.000000,1.376693,-2.414854,5.405122,101196.133045,0.000000,5.917806,292.500000,-60.264122,212.401377,0.000000,0.000000,0.149893
3,29,2,20.792042,11.709316,0.000000,1.347582,-2.399086,5.244474,101171.007379,0.000000,5.763353,292.500000,-57.726605,25.097260,0.000000,0.000000,0.176233
3,29,3,20.760494,11.495570,0.000000,1.349995,-1.832477,4.700782,101150.246529,0.000000,5.044215,292.500000,-49.789333,46.794711,0.000000,0.000000,0.173167
3,29,4,20.690746,11.463878,0.000000,1.353339,-1.621415,4.261591,101148.125242,0.000000,4.557686,292.500000,-38.888049,61.319122,0.000000,0.000000,0.168377
3,29,5,20.700831,11.663318,0.000000,1.359831,-1.940527,4.390107,101181.970859,0.000000,4.798537,292.500000,-26.563808,71.521966,0.000000,0.000000,0.162094
3,29,6,20.749693,11.422209,0.000000,1.374349,-3.946283,4.671024,101252.847620,0.000000,6.093357,315.000000,-13.550067,79.460745,0.000000,0.000000,0.148588
3,29,7,20.656206,11.385292,0.036036,1.374644,-4.282539,3.923139,101319.844112,0.000000,5.802291,315.000000,-0.211610,86.353683,0.000000,0.036036,0.146357
3,29,8,20.924549,11.171419,0.426158,1.372243,-3.702472,3.831964,101377.173133,0.000000,5.327651,315.000000,13.229033,93.035728,0.473019,0.317910,0.154322
3,29,9,21.299359,10.705308,1.112145,1.331534,-2.773180,4.197003,101394.518264,0.000000,4.938776,292.500000,26.578543,100.302919,0.964146,0.680763,0.202828
3,29,10,21.439367,10.625117,2.113854,1.300106,-3.226052,4.335613,101445.440527,0.000000,5.346904,315.000000,39.574729,109.275123,2.234807,0.690094,0.237177
3,29,11,21.517848,10.594908,2.766926,1.310281,-3.122629,4.218635,101470.955935,0.000000,5.191057,315.000000,51.699004,122.051459,2.681454,0.662613,0.228641
3,29,12,21.686854,10.745953,3.102897,1.321130,-3.252494,3.679136,101409.906461,0.000000,4.901403,315.000000,61.664138,142.823010,2.506311,0.896891,0.221325
3,29,13,21.696470,10.733131,3.232652,1.335599,-3.196323,3.800857,101414.155203,0.000000,4.947753,315.000000,66.515038,175.540798,2.428796,1.005046,0.207058
3,29,14,21.609719,10.756775,3.138079,1.339739,-3.568477,3.538790,101372.930472,0.000000,5.025597,315.000000,63.446705,210.376871,2.420310,0.973066,0.201103
3,29,15,21.066608,10.710933,2.812505,1.324558,-4.050798,3.487565,101304.519916,0.000000,5.330427,315.000000,54.369666,233.898423,2.498312,0.781896,0.204959
3,29,16,21.022984,10.780320,2.270804,1.317787,-3.835559,3.680437,101435.133091,0.000000,5.314611,315.000000,42.598780,248.115334,2.237214,0.756522,0.210823
3,29,17,20.813454,10.732212,1.258605,1.331331,-3.155493,2.844146,101442.485277,0.000000,4.242385,315.000000,29.748270,257.751849,0.973031,0.775797,0.192928
3,29,18,20.569048,10.714710,0.663040,1.311591,-3.124215,1.256904,101376.942128,0.000000,3.367395,337.500000,16.454463,265.304246,1.085652,0.355526,0.207606
3,29,19,20.205051,10.661775,0.112937,1.285784,-2.855754,0.861093,101503.028090,0.000000,2.967898,337.500000,3.017324,272.049092,0.464643,0.088480,0.225896
3,29,20,19.976208,10.626381,0.000000,1.298845,-2.811913,0.330199,101566.995759,0.000000,2.811913,360.000000,-10.363426,278.821718,0.000000,0.000000,0.208123
3,29,21,20.018790,10.992645,0.000000,1.308019,-3.341666,-0.345829,101493.285416,0.000000,3.341666,0.000000,-23.480667,286.418983,0.000000,0.000000,0.199825
3,29,22,19.784126,11.263309,0.000000,1.301094,-2.599628,-0.626628,101560.227604,0.000000,2.641543,22.500000,-36.018158,295.929636,0.000000,0.000000,0.201929
3,29,23,19.482902,11.729746,0.000000,1.311510,-1.736185,-1.076086,101579.247059,0.000000,2.015826,22.500000,-47.362716,309.167157,0.000000,0.000000,0.185339
3,30,0,18.878178,11.436225,0.000000,1.308697,-1.416171,-0.860116,101476.134736,0.000000,1.637524,22.500000,-55.904214,329.353511,0.000000,0.000000,0.175818
3,30,1,18.579050,11.720301,0.000000,1.273397,-0.875267,-1.300928,101469.408184,0.000000,1.538803,45.000000,-59.882619,212.592126,0.000000,0.000000,0.205045
3,30,2,18.276684,11.758729,0.000000,1.257745,-0.175081,-1.492263,101439.165391,0.000000,1.492263,90.000000,-57.340076,24.955548,0.000000,0.000000,0.214577
3,30,3,17.635745,11.604313,0.000000,1.243901,-0.097407,-0.228828,101438.898904,0.000000,0.248686,67.500000,-49.445905,46.491731,0.000000,0.000000,0.215512
3,30,4,17.492863,11.616192,0.000000,1.218608,0.061624,0.043780,101473.236681,0.000000,0.074532,225.000000,-38.588509,60.985484,0.000000,0.000000,0.237938
3,30,5,17.220822,11.367885,0.000000,1.199127,-0.124998,-0.039833,101463.615354,0.000000,0.130727,22.500000,-26.295237,71.195098,0.000000,0.000000,0.251973
3,30,6,17.225691,11.106826,0.000000,1.205625,-0.670638,-0.447127,101446.619968,0.000000,0.790697,22.500000,-13.300498,79.142830,0.000000,0.000000,0.245572
3,30,7,17.383747,11.183559,0.053282,1.206117,-0.547765,-0.574362,101533.196754,0.000000,0.793464,45.000000,0.028647,86.037101,0.000000,0.053282,0.248242
3,30,8,19.557238,11.841527,0.525238,1.214870,-0.682950,-0.949277,101604.322162,0.000000,1.154159,45.000000,13.468704,92.709824,1.112406,0.266143,0.283501
3,30,9,20.570521,11.315938,1.131888,1.280514,0.289046,-1.927638,101558.379766,0.000000,1.927638,90.000000,26.827111,99.955635,1.106406,0.632567,0.238713
3,30,10,21.370967,10.870262,1.833239,1.346361,1.582736,-0.959023,101642.503491,0.000000,1.829260,157.500000,39.844624,108.895913,1.394907,0.939511,0.189495
3,30,11,21.877520,10.711198,2.323115,1.364690,1.916471,-0.333310,101660.665033,0.000000,1.916471,180.000000,52.008003,121.649352,1.335161,1.270879,0.181759
3,30,12,22.774055,10.642572,2.873479,1.331504,2.056375,-2.154889,101564.077391,0.000000,2.977814,135.000000,62.029653,142.514437,1.782985,1.298764,0.233829
3,30,13,22.870869,10.657469,2.940000,1.333119,2.286858,-1.700361,101560.819979,0.000000,2.819390,135.000000,66.903333,175.662932,1.789219,1.294197,0.234263
3,30,14,22.726286,10.751474,2.771408,1.373771,2.075285,-0.574412,101513.695153,0.000000,2.137131,157.500000,63.756342,210.919552,1.530002,1.399116,0.190551
3,30,15,22.464876,11.058111,2.397744,1.373644,1.665947,-2.159030,101402.256016,0.000000,2.704667,135.000000,54.581853,234.476021,1.321211,1.321031,0.185157
3,30,16,22.223585,11.021173,1.633363,1.351339,1.909406,-1.825278,101492.413769,0.000000,2.640820,135.000000,42.750734,248.615896,0.569858,1.246538,0.202379
3,30,17,21.888048,10.952640,1.067667,1.333420,2.400034,-2.082368,101597.474120,0.000000,3.169536,135.000000,29.868620,258.189112,0.477493,0.829869,0.213250
3,30,18,21.816674,11.161199,0.593252,1.321995,2.031923,-2.127330,101460.969611,0.000000,2.941036,135.000000,16.560769,265.704084,0.621277,0.416168,0.223179
3,30,19,21.198107,11.425744,0.098867,1.316542,1.531233,-1.789686,101517.941627,0.000000,2.348245,135.000000,3.121803,272.433379,0.245864,0.085478,0.215711
3,30,20,20.863243,11.605208,0.000000,1.312208,1.565039,-1.346648,101654.316669,0.000000,2.058874,135.000000,-10.250143,279.209181,0.000000,0.000000,0.213085
3,30,21,20.633836,12.196684,0.000000,1.311704,1.644677,-1.623063,101625.298478,0.000000,2.310642,135.000000,-23.346826,286.827100,0.000000,0.000000,0.208834
3,30,22,20.526720,12.192219,0.000000,1.311881,1.915199,-1.616880,101668.477865,0.000000,2.497557,135.000000,-35.848144,296.373469,0.000000,0.000000,0.206440
3,30,23,20.459689,12.208364,0.000000,1.312133,2.216420,-1.255111,101726.481063,0.000000,2.528015,157.500000,-47.134535,309.645010,0.000000,0.000000,0.204802
3,31,0,20.271002,12.097657,0.000000,1.313713,2.365179,-1.993032,101593.339096,0.000000,3.081721,135.000000,-55.593822,329.781992,0.000000,0.000000,0.199326
3,31,1,20.293339,12.026778,0.000000,1.313651,2.816950,-1.585459,101545.386365,0.000000,3.209252,157.500000,-59.501856,212.777928,0.000000,0.000000,0.199849
3,31,2,20.302763,11.848324,0.000000,1.315640,2.908518,-1.241289,101502.848520,0.000000,3.162141,157.500000,-56.954483,24.816906,0.000000,0.000000,0.198054
3,31,3,20.031406,11.579520,0.000000,1.306422,2.654005,-1.139310,101431.313130,0.000000,2.887976,157.500000,-49.102739,46.193709,0.000000,0.000000,0.201682
3,31,4,19.940930,11.580109,0.000000,1.303701,2.317937,-1.370506,101450.574701,0.000000,2.665964,157.500000,-38.288969,60.655518,0.000000,0.000000,0.202542
3,31,5,19.896745,11.640063,0.000000,1.312922,1.942748,-1.479752,101428.495988,0.000000,2.420073,135.000000,-26.026782,70.870632,0.000000,0.000000,0.192413
3,31,6,19.877781,11.881324,0.000000,1.306069,1.736058,-1.235989,101495.635254,0.000000,2.101554,135.000000,-13.051334,78.826436,0.000000,0.000000,0.198877
3,31,7,19.986192,11.928054,0.050604,1.309960,2.085453,-1.421625,101561.917834,0.000000,2.479879,135.000000,0.268133,85.721381,0.000000,0.050604,0.197214
3,31,8,20.744624,11.868752,0.419473,1.323514,2.219151,-1.523946,101548.535753,0.000000,2.646769,135.000000,13.707188,92.384151,0.263249,0.357094,0.199319
3,31,9,21.165164,11.412302,0.894726,1.330045,2.939248,-2.268373,101592.085265,0.000000,3.682344,135.000000,27.074042,99.607758,0.357474,0.732025,0.201522
3,31,10,21.607504,11.111043,1.614818,1.343991,3.948057,-2.003530,101634.921716,0.000000,4.414247,157.500000,40.112438,108.514702,0.693458,1.168030,0.196805
3,31,11,21.844296,10.941676,2.201216,1.363342,4.690405,-1.785116,101605.123267,0.000000,5.016503,157.500000,52.314674,121.242660,1.075774,1.349870,0.182410
3,31,12,22.493764,10.547797,2.551232,1.370363,4.630371,-1.352139,101462.464550,0.000000,4.795346,157.500000,62.393324,142.199254,0.980570,1.682300,0.189047
3,31,13,22.607930,10.522663,2.688225,1.362390,4.565325,-0.966293,101460.922816,0.000000,4.587594,157.500000,67.290237,175.788366,1.164834,1.613698,0.199431
3,31,14,22.478071,10.537345,2.214015,1.358301,4.262343,-0.097174,101428.930120,0.000000,4.262343,180.000000,64.063025,211.472383,0.727770,1.559549,0.200778
3,31,15,22.526174,11.044016,1.438579,1.356828,3.792352,-1.029930,101237.746376,0.000000,3.897814,157.500000,54.790756,235.058015,0.082091,1.371507,0.203267
3,31,16,22.236914,11.326533,0.824019,1.380499,4.036166,-0.314240,101272.046538,0.000000,4.036166,180.000000,42.900161,249.117457,0.044848,0.793490,0.173500
3,31,17,22.087683,11.593764,0.549020,1.393456,3.783705,0.170128,101351.870663,0.000000,3.783705,180.000000,29.987274,258.626141,0.000000,0.549020,0.157405
3,31,18,22.104226,12.122206,0.315990,1.381102,1.960283,0.962248,101262.068840,0.000000,2.179302,202.500000,16.666095,266.103181,0.000000,0.315990,0.170106
3,31,19,21.570943,12.503637,0.052956,1.388537,1.059089,1.238612,101314.719211,0.172948,1.624720,225.000000,3.230385,272.833034,0.000000,0.052956,0.151552
3,31,20,21.088217,12.682393,0.000000,1.382116,0.324799,1.136362,101372.702234,0.219392,1.174157,247.500000,-10.126888,279.628290,0.000000,0.000000,0.147987
3,31,21,20.764611,12.703229,0.000000,1.383210,-0.560133,0.141659,101312.328367,0.033372,0.571706,337.500000,-23.194833,287.285301,0.000000,0.000000,0.140119
3,31,22,20.319129,12.659828,0.000000,1.378341,-0.710283,0.377088,101334.661911,0.169083,0.800521,337.500000,-35.647367,296.889322,0.000000,0.000000,0.135870
3,31,23,19.966686,12.580660,0.000000,1.383636,-1.406152,0.405799,101298.969552,0.249956,1.454408,337.500000,-46.855481,310.217803,0.000000,0.000000,0.123388
4,1,0,19.863548,12.123000,0.000000,1.410395,-1.515328,0.067908,101214.638862,0.416360,1.515328,360.000000,-55.202583,330.308962,0.000000,0.000000,0.094484
4,1,1,19.318571,11.846447,0.000000,1.418783,-2.474977,0.826712,101165.624309,0.607431,2.602950,337.500000,-59.007877,213.012133,0.000000,0.000000,0.075014
4,1,2,19.046190,11.537122,0.000000,1.382536,-2.945683,0.867914,101093.893777,0.128037,3.053593,337.500000,-56.438059,24.635228,0.000000,0.000000,0.105666
4,1,3,18.981070,11.235147,0.000000,1.383593,-3.762160,1.475772,101085.118976,0.581218,4.040536,337.500000,-48.627574,45.788529,0.000000,0.000000,0.103196
4,1,4,18.163005,10.751901,0.000000,1.409126,-5.511513,1.598654,101051.322676,0.770383,5.703752,337.500000,-37.860993,60.190152,0.000000,0.000000,0.061099
4,1,5,17.686309,10.329932,0.000000,1.411681,-6.329507,1.899920,101058.657077,0.424335,6.574770,337.500000,-25.631916,70.397233,0.000000,0.000000,0.048871
4,1,6,18.077977,9.809162,0.000000,1.406489,-6.570613,2.326932,101080.058570,0.787944,6.960933,337.500000,-12.674717,78.349879,0.000000,0.000000,0.061822
4,1,7,17.295497,9.665783,0.020128,1.397434,-7.814613,2.133893,101199.808373,0.463039,8.036367,337.500000,0.629396,85.244610,0.000000,0.020128,0.055160
4,1,8,17.388181,8.961224,0.234502,1.364534,-7.749244,1.463854,101197.100141,0.135501,7.749244,360.000000,14.066148,91.891109,0.000000,0.234502,0.089915
4,1,9,17.870614,9.177948,0.465435,1.361372,-6.007955,2.549670,101248.950787,0.068715,6.526343,337.500000,27.444941,99.079498,0.000000,0.465435,0.102761
4,1,10,17.064601,9.201024,0.592196,1.371992,-5.413767,3.351689,101383.103033,0.474070,6.284304,337.500000,40.514118,107.933223,0.000192,0.592072,0.075988
4,1,11,16.617317,9.053365,0.848463,1.341200,-5.357039,2.797592,101398.238391,0.795395,6.019851,337.500000,52.774741,120.617479,0.006767,0.843075,0.097874
4,1,12,17.982970,8.857993,0.837479,1.352268,-5.838973,3.945057,101277.323373,0.133600,6.918354,315.000000,62.940697,141.708447,0.006980,0.831263,0.114127
4,1,13,17.439774,8.489312,0.974741,1.366539,-6.711895,3.427113,101249.661961,0.000000,7.512482,337.500000,67.873749,175.984758,0.011194,0.964372,0.088944
4,1,14,17.666802,8.263070,1.396386,1.378645,-6.584447,3.426687,101193.075931,0.000000,7.394572,337.500000,64.521979,212.329651,0.048869,1.352270,0.081391
4,1,15,17.861555,7.869508,1.605605,1.375582,-6.402572,4.176503,101140.054157,0.000000,7.513484,337.500000,55.101023,235.948013,0.286384,1.370724,0.088369
4,1,16,17.258014,7.382647,1.472390,1.356954,-6.718214,4.069987,101219.469512,0.000000,7.764337,337.500000,43.121824,249.879125,0.342599,1.238206,0.094890
